Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
1762435482528294,123.963417,5.182927,20.487804,1.002441,-0.061523,-0.084473
1762435482538147,68.048782,-4.695122,18.292683,1.003418,-0.061035,-0.086426
1762435482547999,79.329269,-3.902439,19.329269,1.004395,-0.059570,-0.090332
1762435482557852,82.256096,0.060976,23.841463,1.004395,-0.058105,-0.095703
1762435482567705,37.012196,-10.182927,24.573172,1.001953,-0.056641,-0.099121
1762435482577557,22.256098,-3.231707,24.329269,0.999023,-0.056641,-0.101562
1762435482587409,1.768293,12.256098,24.146341,0.998047,-0.056152,-0.104004
1762435482597263,-48.414635,9.634147,22.439026,0.999512,-0.054688,-0.105957
1762435482607116,-50.487804,5.000000,26.219513,1.000488,-0.052246,-0.107422
1762435482616969,-30.487806,13.902439,27.743902,1.000488,-0.050781,-0.106934
1762435482626821,-78.170731,12.195122,25.731709,0.999512,-0.050293,-0.105469
1762435482636674,-117.378052,9.329268,27.865854,0.997070,-0.050293,-0.103516
1762435482646526,-125.060982,23.475611,29.207317,0.996094,-0.047852,-0.103027
1762435482656379,-142.560974,19.573172,25.731709,0.996094,-0.044922,-0.103516
1762435482666232,-142.500000,7.804878,23.780489,0.997559,-0.045898,-0.105469
1762435482676085,-135.487808,15.731708,23.719513,0.999023,-0.048828,-0.107422
1762435482685937,-143.841461,15.000000,18.109756,0.999512,-0.049316,-0.108887
1762435482695790,-142.378052,-0.853659,13.292684,0.999023,-0.048828,-0.109375
1762435482705643,-106.707321,3.109756,9.878049,0.997559,-0.049316,-0.108398
1762435482715497,-100.000000,5.853659,3.841464,0.996582,-0.050781,-0.105957
1762435482725349,-107.560982,-7.560976,-2.987805,0.996582,-0.052734,-0.102539
1762435482735201,-75.731712,-7.012195,-9.085366,0.998047,-0.054199,-0.099609
1762435482745054,-31.768293,-5.792683,-13.109756,0.999023,-0.053223,-0.096680
1762435482754906,8.231708,-24.451220,-17.560976,0.998535,-0.053711,-0.093750
1762435482764759,32.804878,-27.134148,-21.829269,0.997559,-0.055664,-0.090820
1762435482774612,42.682926,-20.609756,-29.024391,0.997070,-0.057129,-0.089355
1762435482784465,56.890244,-35.304878,-33.414635,0.998535,-0.058105,-0.089355
1762435482794317,106.646347,-42.743904,-35.060978,1.000488,-0.058594,-0.090332
1762435482804172,154.085373,-39.207317,-37.134148,1.001953,-0.059570,-0.091309
1762435482814023,148.536591,-49.085365,-39.695122,1.003418,-0.061035,-0.091309
1762435482823875,154.451218,-55.853661,-38.963417,1.002441,-0.061035,-0.091309
1762435482833728,161.219513,-48.475613,-37.134148,1.003418,-0.059570,-0.091309
1762435482843581,145.792679,-53.109756,-35.243904,1.003418,-0.057617,-0.091309
1762435482853434,130.487808,-62.012196,-28.780489,1.003418,-0.056152,-0.091309
1762435482863286,97.743904,-52.560978,-24.146341,1.002441,-0.054688,-0.091797
1762435482873140,50.487804,-48.170734,-22.621952,1.001465,-0.053223,-0.092773
1762435482882992,28.170732,-48.292683,-17.560976,1.001465,-0.053223,-0.095703
1762435482892845,28.109756,-36.890244,-11.829268,1.002441,-0.053223,-0.099609
1762435482902698,-9.085366,-28.292683,-11.097561,1.003418,-0.052734,-0.104004
1762435482912550,-24.756098,-33.170731,-6.402439,1.003418,-0.052246,-0.107910
1762435482922405,-32.926830,-23.902439,-3.231707,1.002441,-0.052734,-0.111328
1762435482932256,-69.207321,-13.475610,-2.865854,1.002441,-0.053223,-0.112793
1762435482942108,-73.963417,-13.414635,1.036585,1.000977,-0.053223,-0.113281
1762435482951961,-69.451218,-6.951220,5.731708,0.999023,-0.053223,-0.112305
1762435482961814,-92.804878,5.365854,3.719512,0.997070,-0.053223,-0.110840
1762435482971666,-121.036591,7.439024,4.268293,0.996582,-0.054688,-0.109863
1762435482981519,-112.682930,9.573171,6.829268,0.995605,-0.055664,-0.109863
1762435482991372,-95.975609,18.048780,5.000000,0.996094,-0.056641,-0.110840
1762435483001224,-78.780487,17.743902,2.804878,0.996582,-0.058594,-0.111328
1762435483011077,-47.378052,15.243903,3.475610,0.996582,-0.061523,-0.112305
1762435483020930,-40.243904,19.390244,0.853659,0.996582,-0.062988,-0.112793
1762435483030783,-18.658537,17.256098,-1.890244,0.997070,-0.063965,-0.112305
1762435483040635,20.487804,12.256098,-0.548781,0.997070,-0.063965,-0.110352
1762435483050489,30.365854,15.304878,-0.853659,0.996582,-0.064453,-0.106934
1762435483060342,10.548780,15.548780,-3.231707,0.995605,-0.063965,-0.103516
1762435483070194,15.853659,9.817074,-1.158537,0.995117,-0.063477,-0.100098
1762435483080046,43.231709,10.426829,1.646342,0.995605,-0.062500,-0.098145
1762435483089899,40.426830,9.146341,2.378049,0.996582,-0.062500,-0.097656
1762435483099752,41.280487,2.073171,5.182927,0.998535,-0.062500,-0.097656
1762435483109604,54.878052,-0.426829,8.963415,0.999512,-0.062012,-0.098145
1762435483119457,49.573174,0.304878,9.573171,1.000977,-0.061035,-0.099609
1762435483129312,43.170734,-4.634147,11.951220,1.002441,-0.061035,-0.100098
1762435483139164,48.658539,-6.829268,18.231709,1.001953,-0.060059,-0.100098
1762435483149015,28.902439,0.426829,18.353659,1.001465,-0.058594,-0.099609
1762435483158868,-2.134146,0.670732,19.695122,1.000488,-0.057617,-0.099121
1762435483168721,-6.219512,2.560976,24.268293,1.000000,-0.056641,-0.099609
1762435483178573,-21.524391,6.951220,26.890245,0.999023,-0.055176,-0.100586
1762435483188427,-44.634148,10.243902,24.817074,0.998535,-0.055176,-0.102539
1762435483198279,-40.792683,12.804878,26.463415,0.998535,-0.056152,-0.104980
1762435483208132,-37.012196,21.524391,26.341465,0.998535,-0.057129,-0.107910
1762435483217984,-40.426830,24.878050,23.658537,0.999023,-0.057129,-0.110840
1762435483227837,-34.512196,27.134148,21.219513,0.999512,-0.057617,-0.113281
1762435483237690,-25.914635,34.268295,18.597561,0.999512,-0.058594,-0.114746
1762435483247542,-25.487806,35.731709,16.097561,0.998535,-0.059082,-0.114746
1762435483257395,-16.402439,36.219513,14.146341,0.996094,-0.059082,-0.113770
1762435483267248,-9.512196,42.073174,9.329268,0.994141,-0.059570,-0.111328
1762435483277101,-10.060976,43.658539,5.060976,0.993652,-0.061035,-0.109863
1762435483286953,45.548782,45.670734,-0.060976,0.994629,-0.062988,-0.108398
1762435483296807,101.341469,54.878052,4.695122,0.997559,-0.063477,-0.108887
1762435483306659,46.951221,50.182926,-3.292683,1.000977,-0.061035,-0.109863
1762435483316512,47.926830,41.463417,-8.109756,1.005371,-0.059082,-0.109863
1762435483326364,122.682930,32.500000,3.475610,1.004883,-0.056641,-0.108887
1762435483336219,87.926834,24.207317,-0.182927,1.003418,-0.054199,-0.105469
1762435483346071,6.097561,19.390244,-4.085366,0.999512,-0.053711,-0.101562
1762435483355922,9.573171,31.707317,0.000000,0.998047,-0.052734,-0.097656
1762435483365775,18.780489,22.134148,1.524390,1.000000,-0.049805,-0.096191
1762435483375628,-6.524390,9.451220,-1.463415,0.999023,-0.047852,-0.096191
1762435483385481,26.646341,8.841464,-0.609756,1.000000,-0.048828,-0.097168
1762435483395334,24.024391,10.975610,-4.268293,1.002441,-0.051758,-0.099121
1762435483405186,-30.975611,-5.670732,-5.914634,1.003906,-0.051758,-0.100586
1762435483415039,18.841463,-10.000000,-4.756098,1.002441,-0.048340,-0.100586
1762435483424891,60.731709,-7.682927,-6.890244,1.000977,-0.047363,-0.099121
1762435483434744,14.878049,-12.256098,-14.207317,1.000488,-0.050781,-0.096680
1762435483444597,0.365854,-17.256098,-13.170732,0.999023,-0.052734,-0.093750
1762435483454449,33.658539,-10.731708,-14.268293,0.998535,-0.050293,-0.092773
1762435483464302,48.292683,-12.317074,-19.817074,0.999512,-0.048828,-0.092773
1762435483474155,65.792686,-26.768293,-17.378050,0.997559,-0.050781,-0.092285
1762435483484009,78.231712,-23.353659,-15.670732,0.995117,-0.052734,-0.092773
1762435483493861,21.707317,-8.109756,-25.121952,0.993652,-0.052734,-0.094727
1762435483503713,10.365854,-13.963415,-26.402439,0.996094,-0.052734,-0.098633
1762435483513567,70.426834,-26.402439,-17.743902,0.999023,-0.050781,-0.102539
1762435483523418,59.939026,-24.146341,-20.426830,0.999512,-0.050781,-0.104492
1762435483533271,10.853659,-20.487804,-23.536587,1.000000,-0.052734,-0.104004
1762435483543126,-1.646342,-22.500000,-15.609756,0.999512,-0.052246,-0.102051
1762435483552977,-15.182927,-23.658537,-12.195122,0.998047,-0.047852,-0.099121
1762435483562830,-38.536587,-21.463415,-13.658537,0.997559,-0.045410,-0.096680
1762435483572682,-35.853661,-24.024391,-5.426829,0.998535,-0.047363,-0.094238
1762435483582535,-62.317074,-23.780489,-0.182927,0.999512,-0.048828,-0.093750
1762435483592388,-106.951225,-21.890244,-2.743902,1.000000,-0.047363,-0.094238
1762435483602241,-83.597565,-23.231709,0.060976,1.001465,-0.046387,-0.096191
1762435483612093,-42.012196,-32.560978,1.463415,1.004395,-0.048828,-0.099121
1762435483621946,-67.621956,-26.829269,-1.524390,1.005859,-0.053711,-0.101074
1762435483631798,-62.256100,-31.341465,2.134146,1.004883,-0.055176,-0.100586
1762435483641651,7.439024,-32.621952,0.426829,1.000000,-0.054688,-0.099121
1762435483651504,1.585366,-23.170732,-8.292683,0.998047,-0.058105,-0.097656
1762435483661356,0.182927,-18.048780,-7.987805,0.996582,-0.062012,-0.095703
1762435483671209,46.524391,-29.756098,-0.853659,0.996094,-0.062012,-0.095215
1762435483681062,51.890244,-20.487804,-8.048780,0.995605,-0.060547,-0.095215
1762435483690915,58.658539,-17.743902,-9.817074,0.998535,-0.062500,-0.096191
1762435483700768,74.329269,-34.756100,2.804878,1.000488,-0.063965,-0.097168
1762435483710620,71.768295,-35.060978,4.634147,1.000488,-0.061035,-0.097168
1762435483720473,40.000000,-21.890244,0.670732,0.999023,-0.059082,-0.096680
1762435483730326,49.329269,-33.475609,10.914635,1.000000,-0.059570,-0.095703
1762435483740178,30.365854,-31.768293,17.987804,0.999512,-0.059570,-0.095215
1762435483750033,-29.329269,-16.341463,18.719513,0.996582,-0.056152,-0.095215
1762435483759885,-7.987805,-24.634148,23.719513,0.997559,-0.054688,-0.095703
1762435483769737,-30.121952,-13.597561,26.341465,1.000977,-0.056641,-0.100098
1762435483779589,-113.658539,-0.121951,28.353659,1.006836,-0.056641,-0.104004
1762435483789442,-72.012199,-20.182928,39.207317,1.005371,-0.050781,-0.106934
1762435483799295,-61.097561,-24.207317,39.268295,1.002930,-0.048828,-0.107910
1762435483809148,-143.475616,-0.548781,31.646341,1.001953,-0.054199,-0.107910
1762435483819000,-153.536591,2.804878,42.500000,1.001953,-0.057129,-0.107422
1762435483828853,-143.841461,-2.439024,49.207317,1.000488,-0.051270,-0.107422
1762435483838705,-124.817078,1.707317,37.195122,0.996582,-0.046875,-0.106445
1762435483848558,-98.963417,8.780488,31.951220,0.997070,-0.053711,-0.105957
1762435483858411,-116.219513,12.073171,38.536587,0.997070,-0.060547,-0.106445
1762435483868263,-103.780487,11.463415,33.048782,0.995117,-0.058105,-0.108887
1762435483878116,-57.621952,20.121952,22.804878,0.993652,-0.055176,-0.111328
1762435483887969,-13.353659,25.121952,16.341463,0.994141,-0.058105,-0.113281
1762435483897822,-25.670732,21.951220,14.756098,0.993652,-0.063477,-0.114746
1762435483907674,-5.853659,27.987806,9.695122,0.993652,-0.063477,-0.115234
1762435483917527,12.743903,43.414635,-3.475610,0.997070,-0.062012,-0.117188
1762435483927380,20.000000,27.621952,-1.402439,1.000488,-0.060059,-0.116699
1762435483937232,105.792686,10.670732,3.719512,0.999023,-0.058594,-0.112793
1762435483947085,92.743904,28.719513,-3.231707,0.996582,-0.059082,-0.106934
1762435483956938,19.634148,34.268295,-11.707317,0.994629,-0.058594,-0.101562
1762435483966792,24.329269,14.512196,-5.670732,0.996094,-0.055664,-0.098633
1762435483976643,93.414635,17.134148,-3.353659,0.997559,-0.051758,-0.098145
1762435483986496,90.243904,25.426830,-12.804878,1.003418,-0.053223,-0.099121
1762435483996349,55.670734,4.878049,-9.756098,1.005371,-0.056641,-0.100098
1762435484006201,100.914635,2.500000,-5.670732,1.004395,-0.055176,-0.102051
1762435484016056,63.902439,22.317074,-17.804878,1.003418,-0.051758,-0.104004
1762435484025907,49.756100,7.743903,-22.500000,1.004395,-0.051270,-0.105469
1762435484035760,97.804878,-4.756098,-13.841464,1.004395,-0.053711,-0.106445
1762435484045612,91.463417,13.658537,-19.695122,1.003906,-0.054199,-0.105469
1762435484055465,59.268295,16.158537,-30.304878,1.002441,-0.054688,-0.104492
1762435484065319,78.719513,-0.060976,-21.707317,0.999512,-0.052246,-0.102539
1762435484075170,135.304886,10.975610,-25.548780,0.995605,-0.051270,-0.101562
1762435484085023,58.414635,35.304878,-37.134148,0.997070,-0.055176,-0.102539
1762435484094877,52.439026,17.195122,-32.012196,0.998047,-0.056641,-0.104004
1762435484104728,112.804878,17.865854,-26.402439,0.999023,-0.054688,-0.108887
1762435484114581,68.292686,29.939026,-37.195122,1.000977,-0.052246,-0.111328
1762435484124434,89.207321,15.853659,-40.365856,1.002930,-0.055176,-0.112793
1762435484134287,75.853661,8.963415,-25.609756,1.002930,-0.057129,-0.112793
1762435484144139,55.975613,28.414635,-30.731709,0.999023,-0.051758,-0.110352
1762435484153992,19.756098,24.390244,-35.000000,0.998535,-0.050293,-0.107910
1762435484163845,44.634148,19.024391,-22.500000,0.998047,-0.052246,-0.104492
1762435484173699,36.036587,21.524391,-17.195122,0.999023,-0.052246,-0.102539
1762435484183551,-47.804878,24.939026,-21.036587,0.998047,-0.049316,-0.101562
1762435484193403,-16.219513,14.146341,-16.524391,1.000488,-0.048828,-0.101562
1762435484203256,-6.585366,12.256098,-5.304878,1.003418,-0.049805,-0.102539
1762435484213109,-51.219513,3.048780,-5.121951,1.002441,-0.048828,-0.102539
1762435484222961,-61.707317,-2.317073,-4.268293,1.001953,-0.048828,-0.101562
1762435484232814,-37.378048,2.987805,2.317073,1.000488,-0.050293,-0.099121
1762435484242667,-66.951218,-2.134146,3.536585,1.001465,-0.050293,-0.097656
1762435484252519,-79.085365,-11.951220,4.756098,1.000488,-0.049316,-0.095703
1762435484262372,-21.280489,-8.231708,10.304878,1.000488,-0.050293,-0.093750
1762435484272225,-34.695122,-10.060976,10.792684,1.001465,-0.051758,-0.092773
1762435484282077,-67.682930,-22.012196,8.597561,1.002441,-0.053223,-0.092285
1762435484291930,-44.573174,-21.463415,14.695123,1.001953,-0.052246,-0.091797
1762435484301783,0.243902,-26.829269,19.146341,0.998535,-0.049805,-0.090820
1762435484311635,-27.378050,-36.829269,16.768293,0.994141,-0.050781,-0.089844
1762435484321488,-38.658539,-32.804878,16.707317,0.991699,-0.053711,-0.088379
1762435484331342,-32.926830,-17.317074,16.036585,0.991211,-0.054688,-0.090332
1762435484341194,-39.085365,-31.219513,16.646341,0.992676,-0.052734,-0.093262
1762435484351046,19.146341,-34.390244,15.243903,0.994141,-0.053711,-0.096191
1762435484360899,8.658537,-19.268293,14.695123,0.994141,-0.056641,-0.098633
1762435484370752,-3.353659,-27.865854,16.097561,0.991699,-0.056641,-0.098633
1762435484380606,-8.048780,-30.853659,14.207317,0.991211,-0.055664,-0.100098
1762435484390458,-24.695122,-2.073171,9.268293,0.992676,-0.055664,-0.100586
1762435484400310,-17.804878,-14.939025,17.012196,0.996094,-0.054688,-0.101074
1762435484410163,-3.292683,-33.353661,23.231709,0.994141,-0.052246,-0.100098
1762435484420015,-23.902439,2.439024,14.573171,0.992188,-0.052734,-0.100098
1762435484429868,-101.524391,9.451220,17.317074,0.994141,-0.052734,-0.100586
1762435484439721,-55.426830,-33.292683,25.548780,0.997559,-0.052246,-0.101562
1762435484449573,-76.402443,3.841464,24.146341,1.002441,-0.050781,-0.104492
1762435484459426,-71.951218,-12.500000,25.426830,1.000000,-0.047363,-0.102051
1762435484469279,-38.658539,-26.158537,23.902439,0.999023,-0.051270,-0.101074
1762435484479131,-106.158539,-1.524390,24.756098,0.996094,-0.052734,-0.099121
1762435484488984,-85.304878,9.634147,16.219513,0.990723,-0.050781,-0.098633
1762435484498837,-88.536591,-21.036587,23.963415,0.994629,-0.050781,-0.101074
1762435484508690,-51.219513,17.804878,7.987805,0.997070,-0.053223,-0.103516
1762435484518543,-59.634148,6.585366,9.024390,1.004395,-0.056641,-0.107910
1762435484528395,-1.829268,-30.792685,15.121952,1.002930,-0.054199,-0.107422
1762435484538249,19.268293,3.841464,-0.304878,1.003906,-0.055664,-0.108398
1762435484548100,-59.085369,6.707317,-0.365854,1.003418,-0.055176,-0.104492
1762435484557953,36.280487,-32.378048,4.878049,1.002930,-0.054199,-0.100586
1762435484567806,3.048780,-9.329268,4.573171,1.003906,-0.054199,-0.097656
1762435484577659,7.987805,7.378049,-7.134147,1.007324,-0.053223,-0.091797
1762435484587514,12.439025,-31.524391,1.829268,1.012207,-0.055176,-0.092773
1762435484597365,35.792683,-13.353659,2.743902,1.014160,-0.052734,-0.091309
1762435484607217,55.487804,3.658537,-10.182927,1.019531,-0.054199,-0.094727
1762435484617069,13.780488,-36.036587,1.402439,1.019531,-0.055176,-0.095215
1762435484626921,110.426834,-29.146341,0.060976,1.018066,-0.054688,-0.096680
1762435484636775,7.439024,2.926829,-10.243902,1.020020,-0.054688,-0.100098
1762435484646629,-16.585365,1.158537,-15.914635,1.024902,-0.056152,-0.102051
1762435484656480,61.829269,-23.658537,2.317073,1.029297,-0.055664,-0.105957
1762435484666333,63.292683,-0.853659,-7.987805,1.029297,-0.052246,-0.105469
1762435484676186,-8.048780,18.536587,-20.731709,1.035156,-0.055664,-0.107910
1762435484686038,-37.804878,0.304878,-3.902439,1.041992,-0.057129,-0.106445
1762435484695891,93.658539,-0.121951,-5.914634,1.044922,-0.053711,-0.104492
1762435484705744,52.804878,11.280488,-12.804878,1.048340,-0.053223,-0.103027
1762435484715596,26.219513,52.134148,-24.939026,1.047852,-0.058105,-0.101074
1762435484725449,73.963417,56.036587,-20.365854,1.049805,-0.063477,-0.100586
1762435484735302,116.524391,20.609756,-34.451221,1.049316,-0.062500,-0.102539
1762435484745155,93.719513,84.268295,-70.060974,1.051758,-0.067383,-0.114746
1762435484755008,96.280487,131.585373,-61.097561,1.055176,-0.073242,-0.124512
1762435484764860,256.219513,50.365856,-73.963417,1.057129,-0.073242,-0.131348
1762435484774713,194.512207,87.317078,-116.402443,1.052246,-0.078125,-0.140137
1762435484784566,248.902451,143.719513,-122.012199,1.042480,-0.083496,-0.138672
1762435484794418,444.573181,85.365852,-116.890244,1.032227,-0.083984,-0.135742
1762435484804272,340.975616,110.304878,-127.500000,1.020996,-0.078125,-0.129883
1762435484814124,362.926849,128.048782,-165.121948,1.013672,-0.078613,-0.118652
1762435484823976,961.524414,84.146347,-135.548782,1.020508,-0.083984,-0.112305
1762435484833829,538.353699,70.731712,-135.000000,1.020996,-0.080078,-0.109375
1762435484843682,180.975616,74.451218,-169.939026,1.019043,-0.074707,-0.109863
1762435484853536,341.036591,62.865856,-116.097565,1.009277,-0.075195,-0.108887
1762435484863387,1035.061035,-37.682926,-71.890244,0.984375,-0.081543,-0.100586
1762435484873240,982.134155,-94.085365,19.268293,0.955078,-0.059570,-0.102539
1762435484883093,401.158539,148.658539,-83.170731,0.980469,-0.050781,-0.116699
1762435484892945,-1961.463501,68.231712,-134.390244,1.022949,-0.050293,-0.152344
1762435484902798,77.256096,-190.000000,115.792686,1.042969,-0.015137,-0.130859
1762435484912651,787.195129,49.634148,27.378050,1.070312,-0.024902,-0.137207
1762435484922503,-1239.512207,141.280487,-98.109756,1.053223,-0.058105,-0.103516
1762435484932356,56.341465,-93.536591,84.207321,1.019531,-0.069336,-0.096191
1762435484942209,38.597561,127.926834,75.548782,0.985352,-0.040527,-0.119629
1762435484952062,-942.560974,227.012207,-47.439026,0.969238,-0.027832,-0.117676
1762435484961914,161.524399,-261.097565,94.634148,0.958008,-0.060547,-0.121094
1762435484971767,1050.121948,-90.060974,123.719513,0.913086,-0.078613,-0.109863
1762435484981620,191.280487,279.146362,-35.975609,0.900391,-0.073242,-0.111816
1762435484991472,-47.682926,-99.329269,24.573172,0.910156,-0.068848,-0.119629
1762435485001325,1622.500000,-123.414635,178.292694,0.896484,-0.042969,-0.127441
1762435485011180,596.402466,200.548782,-11.951220,0.911621,-0.057129,-0.124512
1762435485021031,112.500000,33.231709,77.865852,0.947754,-0.084961,-0.114258
1762435485030883,178.231705,-36.097561,125.182930,0.954102,-0.041992,-0.123047
1762435485040736,208.841461,226.951218,2.134146,0.983398,-0.012695,-0.126953
1762435485050589,313.597565,-96.036591,91.280487,1.000488,-0.038574,-0.125488
1762435485060441,364.207336,-46.402439,165.914642,0.982422,-0.051758,-0.111816
1762435485070294,-220.670731,222.926834,32.621952,0.986328,-0.045410,-0.111328
1762435485080147,-58.536587,-54.512196,113.536591,0.988770,-0.033203,-0.092773
1762435485089999,1213.475586,-121.463417,241.707321,0.981934,-0.010742,-0.087402
1762435485099852,410.609772,118.902443,178.780487,0.992188,-0.009277,-0.076172
1762435485109705,-81.402443,-73.719513,178.780487,1.013184,-0.040527,-0.066895
1762435485119558,148.353668,-23.536587,286.097565,1.022949,-0.036133,-0.069336
1762435485129410,240.182938,172.621948,246.585373,1.053711,-0.003418,-0.086426
1762435485139263,-130.243912,-21.890244,210.060974,1.089355,-0.005859,-0.104004
1762435485149116,-45.609756,-36.951221,275.670746,1.117188,-0.027344,-0.118164
1762435485158968,43.780487,185.182938,233.841476,1.124023,-0.025391,-0.125488
1762435485168821,-252.256104,29.024391,234.268295,1.125000,-0.012695,-0.129883
1762435485178674,-186.036591,-34.878048,249.695129,1.109863,-0.000977,-0.125977
1762435485188527,-274.329285,83.536591,237.378052,1.079102,0.004883,-0.113281
1762435485198379,-791.463440,35.243904,213.231720,1.069824,-0.001465,-0.105469
1762435485208232,-1032.682983,-69.146339,175.914642,1.061035,-0.000977,-0.103027
1762435485218087,-808.658569,-67.012199,166.341461,1.061523,0.007324,-0.103516
1762435485227938,-234.817078,-48.292683,114.451225,1.084961,-0.001465,-0.109863
1762435485237790,-241.829269,-205.000000,110.365860,1.090332,-0.017578,-0.103027
1762435485247643,-50.853661,-172.378052,66.219513,1.090332,-0.032715,-0.097168
1762435485257495,-86.646347,-111.829269,16.463415,1.075195,-0.020508,-0.089355
1762435485267348,-3.231707,-178.109756,-1.280488,1.059570,-0.010742,-0.085449
1762435485277201,71.402443,-112.012199,-16.097561,1.036621,-0.010254,-0.082520
1762435485287053,-177.926834,-148.048782,-44.695122,1.016602,-0.008789,-0.077637
1762435485296906,-168.292694,-112.439026,-113.963417,1.000977,-0.016113,-0.092285
1762435485306759,-33.231709,30.670732,-111.646347,1.003418,-0.021484,-0.121582
1762435485316611,29.512196,8.963415,-177.500000,1.021973,-0.024414,-0.160156
1762435485326464,78.231712,-58.048782,-181.768295,1.018066,-0.038574,-0.183594
1762435485336317,725.182922,48.658539,-210.853668,0.998047,-0.043945,-0.199707
1762435485346170,93.109756,119.390244,-274.756104,0.971191,-0.043457,-0.203613
1762435485356022,114.390244,148.841461,-268.048798,0.957031,-0.038086,-0.217773
1762435485365875,-26.341465,210.548782,-327.439026,0.957031,-0.030762,-0.221680
1762435485375728,114.207321,195.365860,-372.378052,0.975586,-0.050293,-0.227539
1762435485385581,260.426849,268.048798,-372.804901,1.005859,-0.075195,-0.232910
1762435485395433,1095.365845,206.951218,-361.158539,1.022461,-0.065430,-0.227539
1762435485405286,878.597595,179.268295,-423.597565,1.036621,-0.046875,-0.215820
1762435485415138,1204.695190,142.682938,-420.182922,1.050293,-0.046387,-0.189453
1762435485424992,1658.780518,-75.731712,-304.390259,1.071777,-0.040527,-0.160645
1762435485434846,1320.182983,-177.378052,-257.926849,1.096680,-0.014648,-0.125977
1762435485444697,624.512207,-233.536591,-180.243912,1.119629,-0.002441,-0.098633
1762435485454550,-80.182930,-202.500000,-94.146347,1.118164,0.014160,-0.091309
1762435485464402,-627.865845,-124.634148,-115.304878,1.111816,0.029785,-0.111328
1762435485474255,-683.597595,-224.085373,-113.231712,1.119141,0.033691,-0.141113
1762435485484107,-354.085388,-354.024384,-112.256104,1.128418,0.007324,-0.169922
1762435485493960,-120.914635,-326.524384,-22.987806,1.127930,-0.029785,-0.176758
1762435485503814,96.951225,-192.317078,-15.487805,1.128906,-0.042969,-0.172363
1762435485513666,-342.500000,-186.341461,-44.024391,1.132324,-0.036621,-0.160645
1762435485523518,-169.207321,-241.219513,-63.109756,1.129395,-0.035645,-0.135742
1762435485533371,136.402435,-150.731705,-33.902439,1.114258,-0.058105,-0.111328
1762435485543224,-52.926830,-110.670731,-37.682926,1.079102,-0.074219,-0.086426
1762435485553076,-61.463417,-149.207321,-82.804878,1.014160,-0.085449,-0.070312
1762435485562929,400.000000,-37.073174,-66.829269,0.994141,-0.114746,-0.083984
1762435485572782,133.719513,-37.317074,-90.670731,0.998535,-0.147461,-0.114258
1762435485582634,992.439026,-2.378049,-27.195122,1.011719,-0.154297,-0.163086
1762435485592487,290.731720,0.000000,-117.134148,1.006348,-0.153809,-0.191406
1762435485602340,858.353699,-89.634148,-157.439026,0.994629,-0.157715,-0.209961
1762435485612192,609.146362,-52.073174,-153.353668,0.963867,-0.178711,-0.207520
1762435485622045,908.902466,98.475609,-128.048782,0.931641,-0.179688,-0.196289
1762435485631898,665.670776,140.365860,-156.768295,0.919434,-0.166992,-0.186035
1762435485641753,883.475647,134.390244,-102.865852,0.935059,-0.154297,-0.187012
