Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
1762435483029444,-11.890244,39.939026,18.414635,0.851074,0.012695,-0.534180
1762435483039491,11.646341,45.975613,10.670732,0.851562,0.013184,-0.535156
1762435483049538,30.792685,35.914635,-0.670732,0.851562,0.014160,-0.536621
1762435483059584,16.524391,21.524391,-3.414634,0.850586,0.015137,-0.538086
1762435483069631,19.817074,12.012196,-8.353659,0.850098,0.015137,-0.539551
1762435483079678,34.939026,-3.292683,-16.036585,0.850586,0.014648,-0.541016
1762435483089725,35.548782,-15.121952,-18.780489,0.851562,0.014648,-0.541992
1762435483099771,41.768295,-9.390244,-20.182928,0.852539,0.014160,-0.541992
1762435483109819,59.939026,-5.670732,-23.292683,0.854004,0.013672,-0.542480
1762435483119866,45.731709,-7.500000,-14.512196,0.854980,0.012695,-0.542969
1762435483129913,40.792683,0.182927,-7.439024,0.855469,0.011719,-0.542969
1762435483139959,57.743904,3.353659,-8.292683,0.855469,0.011230,-0.543945
1762435483150006,28.536587,-9.512196,4.024390,0.854980,0.010742,-0.544434
1762435483160053,-1.280488,-14.207317,17.926830,0.854492,0.009766,-0.544434
1762435483170100,4.024390,-16.890244,20.365854,0.854004,0.009277,-0.544434
1762435483180147,-13.292684,-23.292683,30.426830,0.853027,0.009277,-0.544434
1762435483190194,-47.317074,-21.158537,47.012196,0.851562,0.009277,-0.542969
1762435483200241,-32.743904,-10.487805,45.487804,0.852539,0.009766,-0.541504
1762435483210288,-15.975610,-0.487805,40.914635,0.852539,0.010254,-0.540039
1762435483220334,-25.121952,17.195122,47.926830,0.852051,0.010742,-0.538574
1762435483230381,-23.902439,31.341465,51.463417,0.852539,0.012207,-0.537109
1762435483240428,-16.829269,38.231709,48.902439,0.852539,0.013672,-0.536133
1762435483250475,-6.951220,49.390244,44.024391,0.851074,0.015137,-0.535156
1762435483260522,-3.658537,49.329269,39.268295,0.849609,0.017090,-0.535156
1762435483270569,-8.414635,42.134148,34.146343,0.848633,0.019531,-0.535156
1762435483280616,-2.865854,38.719513,23.536587,0.849121,0.021973,-0.535645
1762435483290663,76.463417,39.573174,-13.658537,0.850586,0.023438,-0.535156
1762435483300710,122.439026,46.463417,-36.219513,0.854004,0.025391,-0.535645
1762435483310756,36.707317,49.573174,-7.500000,0.857910,0.025391,-0.537109
1762435483320804,75.304878,57.073174,-12.439025,0.860840,0.023926,-0.538086
1762435483330850,121.097565,51.402439,-24.634148,0.859375,0.024902,-0.539551
1762435483340897,20.670732,49.268295,7.500000,0.855957,0.026855,-0.540039
1762435483350944,1.707317,22.500000,3.475610,0.855469,0.028320,-0.541504
1762435483360991,47.500000,-4.146341,-19.878050,0.854980,0.028320,-0.542969
1762435483371038,-2.926829,-0.304878,0.914634,0.854980,0.028320,-0.543945
1762435483381084,-30.548780,-18.048780,11.280488,0.855469,0.028809,-0.543457
1762435483391132,9.878049,-10.060976,-6.646342,0.856934,0.032227,-0.541992
1762435483401178,17.256098,14.451220,-16.707317,0.857910,0.033691,-0.540527
1762435483411225,20.914635,28.414635,-15.548780,0.857910,0.032227,-0.540527
1762435483421272,19.695122,12.012196,-8.109756,0.856934,0.031738,-0.541504
1762435483431319,-22.317074,-2.743902,0.426829,0.855469,0.035156,-0.540527
1762435483441366,5.243903,10.670732,-24.024391,0.854492,0.037598,-0.540039
1762435483451412,60.182930,-0.060976,-54.451221,0.854980,0.037598,-0.541504
1762435483461459,21.890244,-27.500000,-43.231709,0.855469,0.036133,-0.542480
1762435483471506,11.585366,-30.853659,-37.804878,0.854492,0.036133,-0.541992
1762435483481553,60.304878,-21.097561,-58.780491,0.852051,0.037598,-0.540527
1762435483491600,38.597561,-29.085367,-61.951221,0.850586,0.038574,-0.539551
1762435483501647,7.865854,-19.878050,-51.402439,0.850586,0.036133,-0.537598
1762435483511694,52.317074,7.256098,-52.195122,0.853027,0.032715,-0.537598
1762435483521741,33.841465,11.524390,-34.817074,0.854492,0.031738,-0.538086
1762435483531788,-13.841464,14.451220,-17.926830,0.854004,0.031738,-0.537109
1762435483541834,27.378050,24.268293,-33.780487,0.854004,0.029785,-0.538086
1762435483551881,13.536586,11.341464,-25.243902,0.853027,0.026855,-0.540527
1762435483561928,-76.158539,-24.024391,12.012196,0.853027,0.023926,-0.542969
1762435483571975,-70.548782,-37.073174,13.170732,0.854004,0.022949,-0.543945
1762435483582022,-39.024391,-38.902439,-1.646342,0.854980,0.022949,-0.544922
1762435483592069,-80.121956,-47.926830,11.646341,0.854980,0.020996,-0.545410
1762435483602116,-93.597565,-48.475613,26.036587,0.855957,0.018066,-0.545410
1762435483612162,-89.451225,-39.939026,33.902439,0.858398,0.018066,-0.544434
1762435483622209,-76.158539,-21.158537,24.695122,0.859863,0.019531,-0.542969
1762435483632256,-6.768293,-4.024390,-3.353659,0.857910,0.018555,-0.541504
1762435483642303,-9.939025,-1.097561,-0.914634,0.854004,0.018066,-0.541504
1762435483652350,-45.487804,-25.670732,2.926829,0.853027,0.020020,-0.541504
1762435483662397,17.073172,-23.109756,-31.524391,0.851074,0.020020,-0.540039
1762435483672444,79.939026,-5.792683,-55.121952,0.850586,0.019043,-0.541016
1762435483682490,21.280489,-35.792683,-35.426830,0.851074,0.017578,-0.541992
1762435483692538,20.426830,-30.548780,-32.682926,0.853516,0.017090,-0.541016
1762435483702585,106.768295,0.914634,-58.597561,0.854492,0.016113,-0.541016
1762435483712631,75.853661,-7.743903,-43.780487,0.854980,0.013184,-0.542969
1762435483722678,5.853659,-38.658539,-13.597561,0.854004,0.010742,-0.543945
1762435483732725,34.512196,-17.195122,-13.780488,0.853516,0.009766,-0.543457
1762435483742772,39.817074,-34.146343,-16.524391,0.854004,0.008789,-0.544922
1762435483752819,-13.597561,-60.060978,5.670732,0.851074,0.005859,-0.545410
1762435483762866,-37.621952,-38.231709,31.036587,0.851562,0.003906,-0.544922
1762435483772912,-50.609756,-50.670734,34.817074,0.858398,0.004883,-0.545410
1762435483782959,-27.560976,-30.731709,35.792683,0.859375,0.001465,-0.543945
1762435483793006,-51.646343,-4.756098,72.134148,0.856934,-0.001953,-0.543945
1762435483803053,-151.402435,-17.804878,116.890244,0.855957,0.000488,-0.543457
1762435483813102,-141.768295,-25.487806,101.890244,0.855957,0.003906,-0.541016
1762435483823147,-31.219513,5.000000,58.353661,0.855957,0.004395,-0.541016
1762435483833194,-82.500000,-13.780488,86.158539,0.853516,0.001953,-0.543457
1762435483843242,-210.243912,-49.390244,138.780487,0.852051,0.003906,-0.542480
1762435483853287,-115.243904,-38.536587,92.500000,0.853516,0.010742,-0.538574
1762435483863334,-2.195122,0.609756,34.573170,0.851074,0.014160,-0.535645
1762435483873382,-36.768295,3.597561,46.707317,0.850586,0.013184,-0.536133
1762435483883428,-78.109756,-14.207317,68.902443,0.849609,0.014648,-0.534180
1762435483893475,-48.231709,15.853659,54.512196,0.849609,0.020020,-0.530762
1762435483903523,36.768295,49.207317,11.036586,0.848145,0.023926,-0.528809
1762435483913568,34.451221,60.000000,3.475610,0.850586,0.025391,-0.529297
1762435483923615,23.475611,51.829269,7.317073,0.854980,0.025391,-0.529785
1762435483933663,60.487808,77.621956,4.268293,0.854492,0.025391,-0.530762
1762435483943709,76.707321,54.085365,-8.780488,0.854980,0.029297,-0.533203
1762435483953757,46.036587,18.353659,-21.402439,0.851562,0.033203,-0.533691
1762435483963804,43.109756,24.390244,-30.731709,0.851562,0.033203,-0.535156
1762435483973850,80.853661,6.585366,-40.426830,0.854492,0.031738,-0.538574
1762435483983897,27.804878,-31.829269,-24.329269,0.858887,0.033691,-0.540039
1762435483993944,42.317074,-8.109756,-33.902439,0.860840,0.035645,-0.537109
1762435484003990,121.524391,32.134148,-64.207321,0.860352,0.036133,-0.536621
1762435484014037,87.134148,3.658537,-56.097561,0.860352,0.036133,-0.538086
1762435484024085,-2.560976,7.012195,-18.170732,0.857910,0.035156,-0.535645
1762435484034131,53.658539,46.219513,-30.000000,0.859863,0.035645,-0.535156
1762435484044178,102.500000,31.463415,-57.439026,0.859863,0.037598,-0.535645
1762435484054225,47.621952,26.768293,-49.268295,0.858398,0.038086,-0.535156
1762435484064271,90.914635,32.012196,-62.926830,0.855469,0.035645,-0.535156
1762435484074319,73.902443,21.158537,-54.329269,0.853027,0.035645,-0.537109
1762435484084366,19.512196,-17.439024,-49.878052,0.854004,0.037598,-0.536133
1762435484094412,71.097565,23.658537,-71.402443,0.852539,0.036621,-0.533203
1762435484104460,123.963417,50.731709,-81.890244,0.856445,0.034180,-0.534668
1762435484114507,44.451221,17.926830,-47.378052,0.855957,0.031738,-0.534180
1762435484124553,-1.097561,61.829269,-20.731709,0.856445,0.031250,-0.532227
1762435484134600,131.768295,81.890244,-68.414635,0.857910,0.030762,-0.532715
1762435484144647,70.670731,59.329269,-49.512196,0.854492,0.027344,-0.535645
1762435484154693,-33.780487,40.243904,-4.085366,0.854004,0.024902,-0.537109
1762435484164740,25.609756,35.548782,-21.585367,0.853516,0.023926,-0.538086
1762435484174787,48.353661,25.060976,-34.878048,0.854980,0.023438,-0.540039
1762435484184834,-35.731709,1.585366,-5.609756,0.853516,0.020508,-0.541504
1762435484194881,-48.475613,14.207317,12.378049,0.855957,0.018066,-0.541992
1762435484204928,3.536585,6.524390,-0.060976,0.857910,0.017090,-0.542480
1762435484214974,-56.158539,18.170732,25.914635,0.855957,0.015625,-0.542969
1762435484225021,-66.890244,16.158537,34.817074,0.855469,0.014648,-0.543457
1762435484235069,-34.085365,4.085366,21.341463,0.854980,0.014648,-0.543945
1762435484245115,-54.695122,3.292683,27.378050,0.854980,0.014160,-0.544922
1762435484255162,-69.268295,-9.817074,34.024391,0.854980,0.012695,-0.545898
1762435484265209,-30.609756,-23.475611,21.402439,0.855469,0.013184,-0.546387
1762435484275256,-44.756100,-28.170732,20.975611,0.855469,0.015137,-0.546387
1762435484285303,-48.048782,-18.170732,18.597561,0.857422,0.015137,-0.546875
1762435484295350,6.219512,-36.463417,1.890244,0.855957,0.013184,-0.546875
1762435484305396,-32.378048,-40.426830,22.073172,0.852051,0.013184,-0.546387
1762435484315443,-61.829269,-47.926830,28.780489,0.848633,0.015137,-0.545410
1762435484325490,-14.817074,-46.768295,1.829268,0.847168,0.017090,-0.543945
1762435484335538,0.304878,-55.670734,-9.024390,0.847656,0.016113,-0.542969
1762435484345584,-25.426830,-33.658539,11.707317,0.847656,0.014160,-0.541992
1762435484355630,-16.036585,-35.426830,12.378049,0.850586,0.015625,-0.541504
1762435484365677,23.414635,-32.439026,-5.853659,0.847168,0.016602,-0.538574
1762435484375724,12.256098,11.829268,2.378049,0.844727,0.016602,-0.537109
1762435484385771,-13.841464,-11.646341,10.365854,0.847656,0.016113,-0.539062
1762435484395818,-17.134148,-29.024391,11.158537,0.849609,0.015137,-0.538086
1762435484405865,14.878049,3.902439,13.109756,0.848633,0.013672,-0.538574
1762435484415912,-35.731709,-13.658537,33.414635,0.848145,0.014160,-0.540527
1762435484425959,-61.951221,-53.902439,33.719513,0.848633,0.015137,-0.539062
1762435484436005,-51.341465,1.524390,41.158539,0.848633,0.014160,-0.537109
1762435484446052,-40.853661,-2.926829,40.304878,0.856934,0.014160,-0.541016
1762435484456099,-42.134148,-39.756100,46.646343,0.854980,0.012695,-0.540527
1762435484466146,-123.902443,-2.012195,85.792686,0.853516,0.014648,-0.539551
1762435484476193,-33.231709,-32.439026,37.317074,0.854004,0.019043,-0.540039
1762435484486240,-54.634148,-37.012196,34.634148,0.845703,0.019043,-0.538086
1762435484496287,-77.378052,-17.317074,49.695122,0.848633,0.019531,-0.536621
1762435484506333,-78.231712,-35.365856,46.646343,0.851562,0.021484,-0.538086
1762435484516380,-52.743904,-30.853659,29.268293,0.857910,0.023926,-0.534668
1762435484526430,37.073174,40.548782,8.231708,0.854980,0.023926,-0.533203
1762435484536474,-25.121952,37.378048,25.365854,0.859863,0.026367,-0.536133
1762435484546521,-0.609756,-17.804878,2.682927,0.857910,0.027344,-0.535156
1762435484556570,-10.609756,54.695122,14.451220,0.854980,0.027344,-0.535645
1762435484566615,31.829269,-1.951220,-12.134147,0.862305,0.029785,-0.541016
1762435484576662,-18.902439,-51.890244,-11.280488,0.859863,0.030273,-0.540527
1762435484586711,7.134147,-7.500000,-18.963415,0.867676,0.031250,-0.542480
1762435484596755,63.109756,-42.012196,-43.414635,0.870605,0.030273,-0.545410
1762435484606802,-12.560976,-57.560978,-21.036587,0.875000,0.030762,-0.544922
1762435484616851,53.353661,-20.243902,-39.085365,0.872559,0.030273,-0.541992
1762435484626896,69.451218,5.060976,-41.707317,0.872559,0.029785,-0.542480
1762435484636943,17.987804,-40.487804,-31.585367,0.875977,0.030762,-0.543457
1762435484646992,-31.768293,-1.524390,-9.268293,0.876953,0.028809,-0.541016
1762435484657036,100.121956,39.024391,-41.036587,0.883301,0.026367,-0.542480
1762435484667083,26.097561,0.121951,-14.207317,0.881836,0.025879,-0.543457
1762435484677132,-77.134148,19.329269,21.463415,0.889160,0.027344,-0.543945
1762435484687177,63.902439,52.682930,-25.121952,0.893555,0.025391,-0.544434
1762435484697224,75.121956,39.268295,-26.585367,0.898438,0.023926,-0.547852
1762435484707273,-7.256098,-1.524390,-0.426829,0.901367,0.024902,-0.550293
1762435484717318,-53.780491,-9.146341,-0.548781,0.903320,0.029297,-0.550293
1762435484727365,146.036591,21.829269,-86.768295,0.903320,0.032227,-0.546387
1762435484737413,102.012199,44.146343,-78.963417,0.899902,0.033203,-0.543457
1762435484747459,-51.585365,4.939024,-39.573174,0.910156,0.036133,-0.542480
1762435484757505,204.573181,86.707321,-128.170731,0.910156,0.037109,-0.536133
1762435484767555,203.231705,220.304886,-115.121956,0.906738,0.039062,-0.530273
1762435484777599,85.731712,177.012192,-97.560974,0.911133,0.041504,-0.529297
1762435484787646,301.768311,205.426834,-192.560974,0.902832,0.040527,-0.524902
1762435484797695,432.682922,270.243896,-246.036591,0.895020,0.039551,-0.526367
1762435484807740,247.865860,179.268295,-211.890244,0.891113,0.038086,-0.535156
1762435484817786,303.902435,138.231705,-249.939026,0.888184,0.034180,-0.535645
1762435484827835,789.268311,174.390244,-346.280487,0.894531,0.032715,-0.539551
1762435484837880,413.841461,85.731712,-307.987823,0.902832,0.029785,-0.548340
1762435484847928,126.707321,0.365854,-232.804886,0.895996,0.015625,-0.547852
1762435484857976,300.914642,42.500000,-256.097565,0.878418,0.007324,-0.544922
1762435484868021,1398.719604,123.231712,-466.646362,0.855957,-0.004395,-0.541992
1762435484878067,977.134155,13.109756,-400.000000,0.820312,-0.012207,-0.544434
1762435484888116,-1231.768311,-102.073174,238.658539,0.892578,-0.004395,-0.566406
1762435484898161,-356.829285,-28.719513,89.573174,0.896484,-0.057617,-0.562012
1762435484908208,113.902443,300.365875,132.743912,0.926758,-0.053223,-0.601074
1762435484918256,-1228.292725,-516.707336,304.024384,0.949707,-0.026367,-0.609863
1762435484928302,-273.841461,-74.451218,86.280487,0.882324,-0.031738,-0.568359
1762435484938349,1340.853638,182.560974,-233.231720,0.892090,-0.027832,-0.592285
1762435484948397,-215.609756,-619.512207,155.000000,0.856934,-0.042969,-0.580078
1762435484958442,-868.475647,-81.036591,340.060974,0.824219,-0.045898,-0.541992
1762435484968489,741.707336,194.207321,-70.914635,0.819824,-0.020996,-0.542969
1762435484978538,748.170776,-215.975616,-268.902435,0.785645,0.001465,-0.541504
1762435484988583,-50.304878,-14.939025,-18.048780,0.779297,-0.012695,-0.521484
1762435484998630,1604.817139,315.182922,-248.353668,0.787598,-0.037598,-0.534180
1762435485008677,401.158539,-212.317078,-42.195122,0.796387,-0.012695,-0.544434
1762435485018724,145.792679,11.463415,-43.292683,0.800781,-0.000488,-0.513672
1762435485028771,1425.365845,335.853668,-308.414642,0.835449,-0.009277,-0.543457
1762435485038819,-106.890244,-243.902451,84.451225,0.854004,-0.031250,-0.560547
1762435485048865,-214.756104,-3.475610,242.926834,0.860840,-0.030273,-0.545410
1762435485058911,1076.951294,280.975616,-61.036587,0.861328,-0.014160,-0.553223
1762435485068959,115.670738,-132.743912,-1.463415,0.870117,-0.007324,-0.563477
1762435485079005,25.792683,-0.365854,71.585365,0.844727,-0.031738,-0.548828
1762435485089052,1196.585449,191.707321,-15.243903,0.861816,-0.048340,-0.574707
1762435485099100,238.597565,-359.207336,131.524399,0.872559,-0.039062,-0.586914
1762435485109146,-239.390244,-117.134148,255.121964,0.881836,-0.026367,-0.574219
1762435485119192,1074.573242,-11.951220,-86.951225,0.912109,-0.031250,-0.590820
1762435485129241,458.780487,-296.585388,62.926830,0.937500,-0.040527,-0.602539
1762435485139285,-390.792694,-116.341469,437.682922,0.961914,-0.040039,-0.594727
1762435485149333,97.256104,34.512196,281.036591,1.005859,-0.027832,-0.596680
1762435485159381,238.536591,-113.170731,166.524399,1.012207,-0.017578,-0.594238
1762435485169427,-42.987804,96.829269,324.207336,1.003906,-0.015625,-0.587402
1762435485179473,-162.134155,103.841469,398.597565,1.006348,-0.011230,-0.593750
1762435485189521,-319.329285,-178.048782,410.975616,0.984863,0.006348,-0.593750
1762435485199567,-829.756104,-139.939026,449.695129,0.971680,0.029785,-0.581543
1762435485209614,-777.317078,-129.817078,454.451233,0.969727,0.044922,-0.579590
1762435485219662,-602.560974,-200.853668,359.634155,0.979492,0.051758,-0.583984
1762435485229708,-412.926849,-273.841461,260.609772,0.998535,0.068359,-0.573730
1762435485239755,-205.243912,-69.451218,157.865860,0.995605,0.092285,-0.562012
1762435485249802,136.219513,-89.390244,-70.426834,1.000977,0.112305,-0.559082
1762435485259849,-14.207317,-178.963425,-78.109756,0.979492,0.116699,-0.555176
1762435485269895,-97.865852,-151.524399,-41.585365,0.970703,0.122070,-0.555664
1762435485279943,-45.426830,-305.670746,-109.634148,0.951660,0.134277,-0.547852
1762435485289989,-243.170731,-194.329269,-69.817078,0.923828,0.144531,-0.533691
1762435485300036,-228.841476,-225.487808,-135.609756,0.929199,0.148438,-0.524902
1762435485310083,74.756096,-212.621964,-246.463425,0.924805,0.146484,-0.508301
1762435485320130,-283.353668,42.317074,-63.902439,0.926270,0.147949,-0.488770
1762435485330177,169.817078,266.158539,-204.512207,0.920410,0.149414,-0.476562
1762435485340224,154.878052,262.682922,-253.841476,0.898438,0.157715,-0.461426
1762435485350271,27.134148,391.768311,-211.036591,0.883301,0.152344,-0.452637
1762435485360318,23.658537,355.243896,-208.841461,0.885254,0.150391,-0.458496
1762435485370365,-258.536591,405.243927,-89.024391,0.894043,0.149414,-0.459473
1762435485380411,-101.280487,700.121948,-161.158539,0.940430,0.158691,-0.465332
1762435485390458,874.451233,651.463440,-482.743927,0.980957,0.152344,-0.474121
1762435485400505,829.817078,610.000000,-566.402466,1.023438,0.139160,-0.502441
1762435485410551,671.890259,302.500000,-590.060974,1.048340,0.124512,-0.523926
1762435485420598,1400.670776,351.890259,-1105.243896,1.071289,0.103516,-0.541016
1762435485430646,1795.792725,147.560974,-986.463440,1.103516,0.081543,-0.582520
1762435485440692,678.780518,-280.792694,-576.951233,1.134766,0.052246,-0.611816
1762435485450739,142.073181,-445.000000,-294.573181,1.148438,0.023926,-0.631836
1762435485460786,-590.670715,-952.682922,-80.548782,1.151367,-0.006348,-0.639648
1762435485470833,-738.780518,-576.707336,88.109756,1.137207,-0.035156,-0.625977
1762435485480879,-772.865845,-155.182938,247.560974,1.124512,-0.048828,-0.608398
1762435485490927,-409.085388,-44.451221,110.121956,1.124023,-0.051758,-0.594727
1762435485500973,227.073181,41.585365,-154.329269,1.112793,-0.050781,-0.590820
1762435485511020,-18.597561,18.170732,-78.963417,1.106934,-0.059082,-0.596191
1762435485521068,-432.378052,-27.439026,95.914635,1.098145,-0.074219,-0.605957
1762435485531114,-226.341461,-159.634155,20.914635,1.091309,-0.071289,-0.613770
1762435485541161,31.951220,-323.780487,-151.158539,1.057617,-0.057129,-0.606934
1762435485551207,-142.500000,-332.987823,-151.951218,0.998535,-0.056152,-0.595215
1762435485561254,115.182930,-360.792694,-293.109772,0.971191,-0.049805,-0.577637
1762435485571301,178.902451,-281.402435,-365.243896,0.969238,-0.043945,-0.555664
1762435485581348,1126.829346,-69.390244,-547.012207,0.969238,-0.050293,-0.537109
1762435485591395,283.414642,71.280487,-325.000000,0.948242,-0.067383,-0.514648
1762435485601442,155.426834,276.402435,-204.695129,0.925293,-0.070312,-0.496582
1762435485611489,324.756104,431.036591,-250.426834,0.907227,-0.077148,-0.486816
1762435485621536,1272.682983,340.609772,-556.341492,0.886719,-0.075195,-0.490723
1762435485631582,720.853699,224.817078,-517.743896,0.871582,-0.093262,-0.496582
1762435485641630,755.182922,221.463425,-469.878052,0.883789,-0.114258,-0.509277
1762435485651676,323.658539,131.585373,-274.573181,0.912598,-0.126465,-0.524414
1762435485661723,2.804878,56.219513,-79.695122,0.933105,-0.155273,-0.531738
1762435485671769,-363.292694,141.219513,214.451218,0.919922,-0.176270,-0.522949
1762435485681816,-941.036621,373.963409,528.414673,0.911133,-0.187012,-0.513184
1762435485691864,-577.987793,400.975616,572.500000,0.928223,-0.189453,-0.511230
1762435485701911,-34.024391,569.024414,463.109772,0.934082,-0.191406,-0.503906
1762435485711957,-865.243896,819.390259,932.256104,0.962402,-0.184082,-0.519531
1762435485722004,-1925.000000,486.402466,1378.048828,1.030762,-0.165527,-0.547852
1762435485732051,-1511.707397,107.134148,1171.158569,1.108398,-0.118652,-0.562012
1762435485742098,-965.243896,126.951225,827.926819,1.153809,-0.063965,-0.575684
1762435485752144,-1561.097656,-73.902443,787.804871,1.167969,-0.032227,-0.596191
1762435485762191,-984.573181,-300.243896,474.573181,1.144531,-0.027344,-0.606445
1762435485772238,-175.304886,-435.365875,205.304886,1.133301,-0.030762,-0.623535
