Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
1762435482887425,-18.048780,-4.878049,-6.707317,0.983887,0.157715,-0.079590
1762435482897550,-10.670732,-7.865854,-10.426829,0.983887,0.159180,-0.081055
1762435482907675,-9.268293,-8.597561,-12.012196,0.982910,0.159668,-0.084473
1762435482917800,-30.487806,-8.902439,-9.390244,0.981445,0.159668,-0.088379
1762435482927926,-40.121952,-7.500000,-8.963415,0.980957,0.161133,-0.089844
1762435482938050,-31.707317,-9.756098,-12.012196,0.980957,0.162598,-0.089844
1762435482948175,-22.621952,-9.268293,-15.121952,0.980957,0.163086,-0.089844
1762435482958299,-26.219513,-6.890244,-13.353659,0.980469,0.162598,-0.090332
1762435482968424,-49.512196,-4.939024,-5.304878,0.979980,0.161621,-0.090820
1762435482978549,-65.609756,-3.780488,0.609756,0.980469,0.161621,-0.089844
1762435482988674,-47.865856,-6.768293,-0.914634,0.980957,0.163574,-0.090332
1762435482998799,-22.439026,-8.780488,-5.426829,0.980469,0.164551,-0.092285
1762435483008923,-18.780489,-12.012196,-5.914634,0.979980,0.165527,-0.095215
1762435483019048,-19.634148,-14.146341,-3.841464,0.979492,0.166016,-0.096680
1762435483029173,-8.475610,-16.280489,-4.390244,0.979492,0.166504,-0.096680
1762435483039299,14.329268,-13.414635,-7.012195,0.979492,0.166504,-0.095703
1762435483049423,14.024390,-10.060976,-2.012195,0.979492,0.165039,-0.094238
1762435483059550,6.768293,-5.121951,3.963415,0.979004,0.164551,-0.093262
1762435483069672,-0.975610,2.134146,8.597561,0.979004,0.164551,-0.092773
1762435483079797,8.536586,6.646342,9.146341,0.979004,0.165527,-0.092285
1762435483089922,20.609756,7.134147,6.890244,0.979004,0.166504,-0.092773
1762435483100047,28.109756,6.524390,5.243903,0.978516,0.166992,-0.094727
1762435483110173,23.719513,8.658537,6.341464,0.978027,0.167480,-0.097656
1762435483120297,25.975611,8.902439,4.512195,0.978027,0.168945,-0.098633
1762435483130424,39.756100,11.036586,0.609756,0.978027,0.169434,-0.098633
1762435483140546,38.170734,13.536586,1.158537,0.978516,0.169922,-0.098145
1762435483150671,33.475609,19.024391,1.646342,0.978516,0.169922,-0.097656
1762435483160796,25.853659,24.024391,3.719512,0.978027,0.168945,-0.096680
1762435483170921,20.853659,26.463415,6.097561,0.978027,0.167969,-0.095703
1762435483181046,9.451220,27.256098,8.658537,0.977539,0.167480,-0.095703
1762435483191170,4.390244,28.231709,10.121951,0.978027,0.167480,-0.095703
1762435483201297,6.707317,27.743902,8.841464,0.978516,0.167969,-0.095215
1762435483211420,18.353659,24.695122,4.390244,0.979492,0.167480,-0.095215
1762435483221545,21.951220,22.743902,3.719512,0.979980,0.166992,-0.096680
1762435483231669,14.512196,19.268293,5.792683,0.980469,0.165527,-0.096680
1762435483241794,20.365854,13.902439,4.329268,0.980469,0.164062,-0.095703
1762435483251919,23.109756,11.463415,4.634147,0.979492,0.162598,-0.095703
1762435483262044,14.451220,10.365854,7.195122,0.979004,0.160156,-0.095215
1762435483272171,5.792683,13.414635,9.817074,0.979492,0.158691,-0.093262
1762435483282293,54.573174,7.865854,-6.097561,0.980469,0.167480,-0.091797
1762435483292418,106.951225,4.085366,-20.853659,0.980957,0.167480,-0.095215
1762435483302543,77.317078,1.158537,-16.219513,0.981934,0.166504,-0.098145
1762435483312668,62.804878,-5.487805,-10.792684,0.981445,0.165527,-0.100098
1762435483322793,49.085365,-18.170732,-10.304878,0.981445,0.162109,-0.099121
1762435483332918,22.500000,-17.804878,-4.146341,0.977539,0.163574,-0.101074
1762435483343044,51.097561,2.012195,-11.707317,0.978027,0.164062,-0.098633
1762435483353168,21.158537,12.378049,-6.585366,0.979004,0.163086,-0.090820
1762435483363293,3.170732,10.853659,-1.829268,0.980957,0.165039,-0.083008
1762435483373417,77.804878,21.341463,-14.817074,0.980957,0.164551,-0.081055
1762435483383542,49.756100,21.341463,-11.768293,0.980469,0.164551,-0.085449
1762435483393667,-21.585367,9.146341,-0.731707,0.979492,0.164551,-0.087402
1762435483403792,-18.048780,1.463415,-0.792683,0.980469,0.164551,-0.084961
1762435483413917,-0.426829,5.487805,-3.109756,0.980957,0.164551,-0.083496
1762435483424041,8.536586,13.292684,-4.085366,0.980957,0.164551,-0.082031
1762435483434166,22.987806,19.207317,-6.219512,0.981445,0.164551,-0.080566
1762435483444291,14.573171,15.365854,-5.670732,0.980957,0.164551,-0.083008
1762435483454416,-27.621952,0.487805,2.439024,0.980957,0.164551,-0.083496
1762435483464540,-26.951220,-9.756098,3.597561,0.980469,0.164551,-0.080566
1762435483474665,3.963415,-7.743903,-0.853659,0.980469,0.164551,-0.078613
1762435483484791,-2.560976,-4.573171,0.060976,0.980469,0.164551,-0.080078
1762435483494915,-32.256100,-1.036585,3.780488,0.980957,0.164551,-0.079590
1762435483505040,-10.426829,3.536585,-0.060976,0.981445,0.164551,-0.076660
1762435483515165,16.219513,3.597561,-3.475610,0.981934,0.164551,-0.076660
1762435483525289,-13.231708,-6.280488,0.731707,0.981934,0.165039,-0.079590
1762435483535414,-46.707317,-13.414635,5.853659,0.981934,0.165039,-0.080078
1762435483545539,-53.841465,-9.451220,6.646342,0.981445,0.165039,-0.078125
1762435483555664,-41.646343,-4.512195,3.780488,0.980957,0.165039,-0.076660
1762435483565789,-38.902439,-1.585366,3.414634,0.980957,0.165039,-0.076660
1762435483575914,-47.743904,-5.609756,4.329268,0.980957,0.165039,-0.077637
1762435483586038,-87.256096,-15.060976,8.353659,0.980957,0.165527,-0.080566
1762435483596164,-116.646347,-17.073172,12.500000,0.981934,0.164551,-0.079590
1762435483606288,43.353661,12.500000,-13.231708,0.980957,0.165527,-0.084473
1762435483616413,-108.353661,-26.341465,9.207317,0.981934,0.164062,-0.083984
1762435483626538,-45.121952,-31.707317,0.365854,0.981445,0.165039,-0.083008
1762435483636663,-37.378048,-31.036587,-0.304878,0.982422,0.165039,-0.082520
1762435483646787,-16.829269,-18.353659,-2.500000,0.982422,0.165527,-0.080078
1762435483656912,-9.756098,-14.695123,-1.402439,0.983398,0.165039,-0.073242
1762435483667037,23.658537,-16.097561,-4.329268,0.983398,0.165527,-0.071777
1762435483677162,34.573170,-12.134147,-5.548780,0.981934,0.165527,-0.075684
1762435483687287,28.902439,-17.134148,-2.621951,0.981445,0.165039,-0.079590
1762435483697411,9.207317,-31.219513,0.548781,0.980469,0.164551,-0.082031
1762435483707536,14.268293,-37.378048,-0.914634,0.979492,0.165527,-0.086914
1762435483717661,40.243904,-32.560978,-5.670732,0.979004,0.164551,-0.089844
1762435483727786,-16.524391,-32.317074,3.841464,0.979492,0.163574,-0.088867
1762435483737911,1.036585,-27.804878,0.182927,0.978027,0.166992,-0.087891
1762435483748035,56.890244,-19.756098,-10.000000,0.979004,0.165039,-0.087402
1762435483758160,17.865854,-3.353659,-6.646342,0.979980,0.166504,-0.094238
1762435483768285,-3.597561,0.548781,-4.939024,0.980469,0.167969,-0.095215
1762435483778410,-1.951220,-15.548780,-3.719512,0.982910,0.167480,-0.094238
1762435483788535,5.487805,-18.414635,-4.329268,0.979492,0.167480,-0.101562
1762435483798660,-29.817074,-11.463415,1.707317,0.978516,0.165039,-0.106934
1762435483808784,-55.121952,0.975610,2.439024,0.977051,0.167969,-0.110840
1762435483818909,-68.658539,-8.292683,2.378049,0.978516,0.168457,-0.104980
1762435483829034,-4.817073,1.707317,-4.451220,0.978027,0.168457,-0.103516
1762435483839159,-7.743903,5.853659,-0.426829,0.976562,0.168945,-0.107422
1762435483849284,-26.707317,1.829268,3.902439,0.976562,0.168945,-0.108887
1762435483859409,-18.475611,-6.158537,4.024390,0.975586,0.169434,-0.111328
1762435483869533,-53.353661,-22.439026,9.390244,0.974121,0.169922,-0.116699
1762435483879658,-57.256100,-12.743903,9.634147,0.975098,0.169922,-0.113770
1762435483889783,44.878052,1.646342,-5.609756,0.977051,0.169922,-0.107422
1762435483899908,89.512199,14.207317,-13.841464,0.976562,0.169922,-0.113281
1762435483910033,2.317073,3.231707,-0.975610,0.976562,0.170410,-0.119629
1762435483920158,-4.756098,-4.268293,2.256098,0.976562,0.170410,-0.117676
1762435483930283,79.085365,-3.841464,-10.243902,0.976562,0.170410,-0.117188
1762435483940407,63.292683,-10.975610,-7.195122,0.974609,0.170410,-0.122070
1762435483950532,4.634147,-7.195122,2.012195,0.974609,0.170410,-0.122070
1762435483960657,55.670734,11.585366,-8.597561,0.974121,0.170410,-0.120605
1762435483970783,66.158539,25.000000,-10.060976,0.973633,0.170410,-0.123047
1762435483980907,48.292683,17.439024,-5.609756,0.974121,0.170410,-0.125977
1762435483991034,30.426830,5.792683,-4.085366,0.974121,0.170410,-0.128418
1762435484001156,14.817074,3.414634,-2.317073,0.975098,0.170410,-0.129883
1762435484011281,2.317073,10.426829,-1.890244,0.974609,0.170410,-0.129883
1762435484021406,29.146341,29.817074,-7.134147,0.976074,0.170410,-0.125977
1762435484031531,85.304878,40.670734,-15.853659,0.975098,0.169922,-0.125488
1762435484041656,52.804878,33.475609,-10.914635,0.974121,0.170898,-0.130371
1762435484051781,-57.195122,-4.268293,5.548780,0.973633,0.170410,-0.127930
1762435484061907,34.451221,19.329269,-6.097561,0.974121,0.170410,-0.124512
1762435484072030,39.390244,27.317074,-8.292683,0.974609,0.171387,-0.123535
1762435484082155,28.597561,29.024391,-6.463415,0.975098,0.171387,-0.122070
1762435484092280,32.743904,32.012196,-6.585366,0.975586,0.172363,-0.122070
1762435484102405,30.060976,19.085367,-4.756098,0.976074,0.170898,-0.123047
1762435484112530,24.390244,24.085367,-3.963415,0.975098,0.170898,-0.127930
1762435484122654,-16.280489,4.695122,2.987805,0.975098,0.170898,-0.127930
1762435484132780,-11.951220,4.207317,0.792683,0.976074,0.171387,-0.124023
1762435484142904,7.134147,6.585366,-3.597561,0.976074,0.171387,-0.123047
1762435484153028,-20.304878,8.536586,0.365854,0.976074,0.171875,-0.121094
1762435484163153,21.036587,22.560976,-6.951220,0.976562,0.172363,-0.114746
1762435484173278,7.926829,9.634147,-6.829268,0.977051,0.173340,-0.114258
1762435484183403,2.378049,15.670732,-4.634147,0.976562,0.172852,-0.117188
1762435484193528,-46.951221,1.585366,2.682927,0.976562,0.172852,-0.117188
1762435484203654,-34.207317,6.463415,2.317073,0.976562,0.172852,-0.113770
1762435484213778,-15.182927,1.463415,-0.365854,0.975586,0.172852,-0.114746
1762435484223902,-67.317078,0.304878,5.975610,0.976074,0.173340,-0.114746
1762435484234027,-45.792683,9.939025,2.134146,0.977051,0.173340,-0.107422
1762435484244152,-8.231708,14.085366,-4.329268,0.979004,0.175293,-0.103027
1762435484254277,1.463415,16.951220,-6.585366,0.979492,0.174805,-0.101074
1762435484264402,6.280488,15.853659,-6.890244,0.979004,0.175293,-0.102539
1762435484274528,-14.512196,10.121951,-3.963415,0.979004,0.175293,-0.103516
1762435484284651,-32.743904,-8.414635,-0.243902,0.977539,0.175781,-0.103516
1762435484294776,-32.378048,-14.146341,2.439024,0.976074,0.174805,-0.101074
1762435484304901,-28.536587,-16.585365,3.536585,0.973633,0.174805,-0.098633
1762435484315026,-14.695123,-0.304878,3.048780,0.973145,0.175781,-0.096680
1762435484325150,-13.353659,2.621951,4.085366,0.973633,0.176270,-0.092773
1762435484335275,5.121951,7.621952,2.073171,0.973145,0.176758,-0.090820
1762435484345401,0.121951,-1.951220,4.207317,0.974609,0.177246,-0.090820
1762435484355525,6.463415,-14.512196,5.243903,0.974121,0.177246,-0.090332
1762435484365650,-7.134147,-18.780489,7.378049,0.973633,0.176758,-0.091797
1762435484375775,22.256098,-5.670732,2.804878,0.973145,0.176270,-0.097168
1762435484385900,-45.609756,-11.280488,13.231708,0.974121,0.176270,-0.094727
1762435484396024,-9.390244,-22.073172,7.560976,0.976562,0.175781,-0.087402
1762435484406149,21.036587,-21.280489,2.195122,0.975586,0.176758,-0.090820
1762435484416275,-27.439026,-27.500000,8.170732,0.977051,0.177246,-0.092285
1762435484426399,120.060982,12.926829,-18.963415,0.974121,0.174805,-0.100098
1762435484436524,-89.634148,-24.695122,11.219513,0.973633,0.175781,-0.104492
1762435484446648,-0.792683,-30.060976,-1.707317,0.973145,0.174316,-0.104004
1762435484456773,-1.402439,-31.036587,0.609756,0.974609,0.175781,-0.109863
1762435484466898,-95.000000,-55.365856,16.890244,0.976074,0.170898,-0.103027
1762435484477023,-57.195122,-27.195122,11.951220,0.975098,0.174805,-0.102051
1762435484487148,-31.585367,-26.585367,5.182927,0.975098,0.173828,-0.097656
1762435484497273,-11.890244,4.695122,3.292683,0.978027,0.175293,-0.099121
1762435484507398,-12.560976,-2.073171,4.451220,0.979492,0.174805,-0.093262
1762435484517522,39.024391,-19.024391,-1.829268,0.980957,0.174805,-0.099609
1762435484527647,-60.304878,-27.743902,16.890244,0.980469,0.174805,-0.104980
1762435484537772,-35.609756,-35.121952,11.829268,0.980957,0.173828,-0.104980
1762435484547897,-10.304878,-4.146341,7.621952,0.981934,0.173340,-0.103027
1762435484558021,41.707317,-3.475610,0.365854,0.981445,0.172852,-0.105957
1762435484568146,-19.268293,3.231707,7.865854,0.980469,0.172852,-0.109863
1762435484578271,-17.134148,-8.841464,9.451220,0.986328,0.172363,-0.107422
1762435484588396,43.292683,6.768293,-0.792683,0.988281,0.171875,-0.113770
1762435484598521,-8.658537,-4.085366,10.000000,0.989746,0.170898,-0.121582
1762435484608646,-78.475609,-24.085367,22.195122,0.988770,0.170410,-0.126953
1762435484618770,-5.304878,0.304878,6.890244,0.989258,0.170898,-0.126465
1762435484628895,39.756100,19.634148,-2.621951,0.992676,0.168945,-0.130859
1762435484639020,-41.707317,43.719513,10.121951,0.996582,0.167480,-0.130371
1762435484649145,34.512196,46.097561,-1.707317,0.999512,0.167969,-0.129395
1762435484659269,56.890244,69.573174,-8.902439,0.999023,0.169434,-0.141602
1762435484669394,132.195129,82.865852,-30.975611,1.001953,0.161621,-0.155762
1762435484679519,32.195122,81.402443,-19.512196,1.000488,0.159180,-0.172363
1762435484689644,-9.512196,52.682930,-20.487804,0.999023,0.166504,-0.183105
1762435484699769,151.524399,55.853661,-51.768295,1.003418,0.169922,-0.197266
1762435484709894,183.902451,88.109756,-61.097561,1.008301,0.165039,-0.204590
1762435484720019,158.048782,50.487804,-57.621952,1.007324,0.134277,-0.205566
1762435484730143,25.243902,34.939026,-36.158539,1.008789,0.144531,-0.212891
1762435484740268,74.451218,50.670734,-41.951221,1.013184,0.152344,-0.219238
1762435484750393,236.402451,46.768295,-61.951221,1.020996,0.119141,-0.211426
1762435484760518,59.634148,46.951221,-29.390245,1.012207,0.125488,-0.219238
1762435484770643,48.963417,34.268295,-20.060976,1.012207,0.125977,-0.221680
1762435484780768,-150.609756,12.439025,31.951220,1.005859,0.134766,-0.214355
1762435484790892,126.646347,42.621952,-36.097561,0.996582,0.159180,-0.197266
1762435484801017,144.878052,52.743904,-24.939026,0.987793,0.160645,-0.193848
1762435484811142,137.439026,54.512196,-38.292683,0.983887,0.165039,-0.181641
1762435484821267,221.097565,89.756104,-45.000000,0.984863,0.159180,-0.172363
1762435484831392,79.024391,72.073174,-16.829269,0.989258,0.145508,-0.151855
1762435484841516,16.951220,50.853661,12.195122,0.992676,0.137207,-0.134277
1762435484851641,-185.487808,37.073174,33.780487,0.974121,0.183105,-0.118164
1762435484861766,-857.682922,29.329269,75.975609,0.981445,0.191406,0.042969
1762435484871891,1461.341553,178.414642,-400.304901,0.981934,0.133789,-0.101562
1762435484882016,24.268293,158.292694,26.768293,0.942383,0.106934,-0.207031
1762435484892140,-630.121948,-41.646343,39.817074,0.920898,0.128418,-0.289062
1762435484902265,-648.841492,-249.512207,14.085366,0.984375,0.106445,-0.229980
1762435484912390,-270.000000,-119.329269,-42.926830,1.031250,0.163574,-0.117188
1762435484922515,227.682938,-120.426834,-83.048782,1.048340,0.159668,-0.104492
1762435484932640,37.500000,-151.646347,-62.134148,1.025879,0.158203,-0.141602
1762435484942764,-12.134147,-106.402443,-75.426834,0.959961,0.182617,-0.139160
1762435484952889,82.682930,-163.536591,-3.231707,0.943848,0.168945,-0.079102
1762435484963014,422.865875,-46.463417,-84.695122,0.947754,0.211426,-0.096680
1762435484973140,286.158539,-2.012195,-86.646347,0.934570,0.219727,-0.069336
1762435484983264,285.060974,-13.902439,-67.682930,0.926270,0.239258,-0.082520
1762435484993389,482.378052,61.219513,-116.341469,0.910156,0.251953,-0.055664
1762435485003513,552.012207,-41.158539,-76.402443,0.911133,0.254883,-0.072266
1762435485013638,476.524414,34.573170,-103.414635,0.911133,0.246094,-0.090332
1762435485023763,208.658539,-149.573181,5.487805,0.914062,0.231445,-0.127930
1762435485033888,41.341465,-82.743904,26.463415,0.919922,0.223145,-0.145508
1762435485044014,179.207321,-224.390244,39.207317,0.919434,0.225098,-0.158691
1762435485054137,97.500000,-165.914642,66.097565,0.914551,0.239258,-0.173828
1762435485064262,-18.719513,-195.548782,76.768295,0.912598,0.265137,-0.168945
1762435485074387,121.158539,-163.414642,-2.804878,0.901367,0.293457,-0.176758
1762435485084512,86.768295,-143.536591,19.878050,0.882812,0.291992,-0.181641
1762435485094637,118.597565,-149.451218,9.390244,0.871094,0.305176,-0.194336
1762435485104761,215.243912,-203.841461,-85.853661,0.869141,0.346680,-0.192871
1762435485114887,207.926834,-185.182938,-171.768295,0.857422,0.356934,-0.217773
1762435485125011,280.731720,-239.817078,-215.304886,0.860840,0.364746,-0.235352
1762435485135139,170.304886,-288.963409,-187.500000,0.853027,0.367188,-0.266113
1762435485145261,172.195129,-315.670746,-160.121948,0.856934,0.362305,-0.291504
1762435485155386,-34.939026,-246.036591,-118.780487,0.844727,0.363281,-0.341309
1762435485165510,-136.829269,-138.780487,-67.439026,0.828613,0.355957,-0.371582
1762435485175635,-56.524391,-57.256100,-30.487806,0.812012,0.353027,-0.397461
1762435485185761,18.597561,-12.256098,-0.670732,0.797852,0.347168,-0.423340
1762435485195885,26.768293,-16.951220,1.524390,0.783203,0.343262,-0.444824
1762435485206012,23.475611,9.878049,3.841464,0.770996,0.338379,-0.466797
1762435485216134,-0.365854,8.170732,-3.292683,0.759277,0.333984,-0.485352
1762435485226260,51.036587,-1.097561,-27.073172,0.750000,0.329590,-0.502930
1762435485236384,15.365854,22.012196,-49.878052,0.737793,0.325684,-0.520996
1762435485246509,-1.097561,37.560978,-12.378049,0.729492,0.321777,-0.537598
1762435485256634,-14.817074,48.536587,-111.890244,0.722168,0.318848,-0.551270
1762435485266759,-27.865854,55.060978,-95.304878,0.712402,0.318359,-0.563477
1762435485276885,-10.121951,33.536587,-7.865854,0.704590,0.317383,-0.573730
1762435485287008,-5.975610,39.085365,-10.365854,0.699219,0.315430,-0.584473
1762435485297133,29.756098,53.414635,-70.670731,0.699707,0.314453,-0.591309
1762435485307258,21.341463,34.756100,-91.707321,0.688477,0.317871,-0.600098
1762435485317383,-18.170732,29.085367,-50.792683,0.683105,0.314453,-0.606445
1762435485327508,-0.914634,17.560976,-53.963417,0.678711,0.315918,-0.612305
1762435485337632,-0.487805,17.378050,-49.634148,0.674805,0.316406,-0.618164
1762435485347759,-3.048780,31.097561,-67.865852,0.670410,0.319336,-0.625000
1762435485357882,-42.378048,51.219513,-37.987804,0.666016,0.325195,-0.631836
1762435485368007,-60.487808,65.609756,13.231708,0.661621,0.328125,-0.634766
1762435485378132,-57.500000,65.365852,-16.036585,0.660156,0.331055,-0.636719
1762435485388256,-38.536587,84.573174,4.512195,0.658691,0.333984,-0.638672
1762435485398381,3.109756,97.987808,-21.768293,0.657715,0.332031,-0.636719
1762435485408506,16.402439,77.134148,-54.390244,0.656250,0.338867,-0.636719
1762435485418632,58.658539,76.402443,-44.024391,0.650391,0.341309,-0.634766
1762435485428756,54.634148,43.109756,-61.890244,0.646973,0.345703,-0.631348
1762435485438880,71.890244,27.317074,-74.329269,0.661621,0.348633,-0.630859
1762435485449005,-9.268293,8.658537,-40.548782,0.664062,0.355469,-0.626953
1762435485459130,-62.926830,-1.402439,-77.804878,0.662598,0.361328,-0.625488
1762435485469255,-76.524391,-49.695122,-31.341465,0.658691,0.365234,-0.627930
1762435485479380,-231.768295,-32.987804,83.841469,0.649414,0.392090,-0.631348
1762435485489506,-397.012207,37.073174,172.195129,0.655273,0.382324,-0.620605
1762435485499629,-10.304878,-25.243902,-56.829269,0.669922,0.375977,-0.608887
1762435485509755,87.621956,-39.451221,-125.975616,0.659668,0.381348,-0.615723
1762435485519879,-57.439026,-42.621952,-5.060976,0.659180,0.386719,-0.614258
1762435485530004,-3.109756,-19.329269,-15.060976,0.662109,0.393066,-0.609863
1762435485540129,60.487808,6.341464,-55.365856,0.656738,0.399414,-0.609375
1762435485550253,6.585366,-7.134147,-8.780488,0.658691,0.405273,-0.608887
1762435485560379,-10.000000,-24.024391,-19.695122,0.653320,0.410156,-0.604980
1762435485570503,-0.243902,-25.000000,-4.756098,0.650879,0.416504,-0.606445
1762435485580628,22.926830,-11.097561,-0.060976,0.649414,0.420898,-0.604980
1762435485590753,91.951225,7.926829,-40.487804,0.650391,0.424316,-0.601562
1762435485600878,104.695122,-0.243902,-31.524391,0.647949,0.427734,-0.602539
1762435485611002,110.365860,0.914634,-32.682926,0.645020,0.430664,-0.604004
1762435485621127,82.682930,3.414634,-18.597561,0.641113,0.433105,-0.607422
1762435485631253,24.573172,-5.487805,4.695122,0.639160,0.434570,-0.608398
1762435485641377,24.451220,-34.329269,2.865854,0.636230,0.435059,-0.606934
1762435485651502,73.719513,-67.256096,-5.121951,0.633789,0.435059,-0.605957
1762435485661626,95.426834,-86.524391,-16.951220,0.631348,0.436035,-0.610840
1762435485671751,62.682930,-83.109756,-14.085366,0.627930,0.437500,-0.615234
1762435485681876,92.682930,-55.853661,2.743902,0.623535,0.437988,-0.621582
1762435485692001,59.024391,-26.036587,20.670732,0.618164,0.444824,-0.631348
1762435485702126,-15.304878,-6.341464,13.536586,0.614746,0.439453,-0.633789
1762435485712251,3.048780,4.634147,26.524391,0.610352,0.438965,-0.639648
1762435485722375,12.865854,6.646342,76.158539,0.605469,0.439453,-0.642578
1762435485732500,-18.719513,-3.475610,72.317078,0.603027,0.439453,-0.645996
1762435485742625,39.024391,0.000000,-15.121952,0.602051,0.438965,-0.647461
1762435485752750,40.914635,42.378048,-2.804878,0.601074,0.436523,-0.651367
1762435485762875,32.073170,30.426830,24.207317,0.596191,0.434570,-0.655273
1762435485773000,18.780489,5.731708,11.341464,0.600586,0.431152,-0.652344
1762435485783124,-55.426830,-42.621952,58.719513,0.594238,0.419434,-0.654297
1762435485793249,-11.585366,-62.621952,76.768295,0.601074,0.416992,-0.658203
1762435485803374,26.036587,-41.463417,35.853661,0.595703,0.411133,-0.661133
1762435485813499,154.451218,-34.390244,12.256098,0.599609,0.412109,-0.670898
1762435485823623,-25.365854,3.536585,6.646342,0.591309,0.411133,-0.674316
