Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
1762435485847965,74.634148,-133.414642,184.024399,0.997070,0.009766,0.032715
1762435485858079,131.951218,-130.975616,123.658539,0.976562,-0.009766,0.020020
1762435485868190,167.195129,-136.524399,43.353661,0.987305,-0.009277,-0.001953
1762435485878302,228.048782,-16.951220,122.865860,1.015137,0.002930,-0.065430
1762435485888414,288.780487,61.280491,78.231712,1.005859,-0.000488,-0.077148
1762435485898526,546.707336,106.829269,61.890244,1.013672,-0.001465,-0.100586
1762435485908640,514.573181,33.109756,108.231712,1.010742,0.015137,-0.083984
1762435485918751,53.475613,-21.402439,39.878048,1.012207,0.024414,-0.060547
1762435485928863,316.219513,-11.402439,68.414635,1.019531,0.016602,-0.036621
1762435485938976,419.268311,52.439026,-3.719512,1.012207,0.001465,0.007324
1762435485949088,648.292725,-123.109756,-6.402439,1.014648,0.014648,0.031250
1762435485959200,189.817078,-36.341465,-44.817074,0.972168,0.025391,0.037598
1762435485969316,199.329269,-91.890244,-119.817078,0.965332,0.030762,0.045410
1762435485979425,-38.597561,-239.939026,-139.085373,0.945801,0.072266,0.037598
1762435485989537,-733.658569,-152.317078,-157.012192,0.958008,0.083496,0.044922
1762435485999649,-729.817078,-150.121948,-190.914642,0.986328,0.090820,0.050293
1762435486009762,-907.926880,-45.670734,-220.060974,1.024902,0.080566,0.073730
1762435486019874,-23.048780,84.695122,-158.414642,1.037109,0.055176,0.098145
1762435486029986,-170.792694,187.195129,-236.890244,1.030273,0.033203,0.116211
1762435486040098,-46.463417,60.792683,-267.682922,1.020020,0.039062,0.122559
1762435486050211,-1123.841431,7.012195,-281.402435,1.006348,0.056641,0.133301
1762435486060323,-594.024414,-75.487808,-273.658539,1.005371,0.017090,0.110352
1762435486070435,-785.975647,21.280489,-270.792694,1.061523,-0.016113,0.064941
1762435486080548,253.841476,78.170731,-130.731705,1.086426,-0.000977,-0.002930
1762435486090660,-90.670731,794.024414,-224.146347,1.104980,-0.005371,-0.023438
1762435486100772,199.329269,102.682930,-222.317078,1.068848,-0.002930,-0.020508
1762435486110884,691.585388,325.975616,-121.280487,1.023926,0.020508,-0.038086
1762435486120996,122.134148,23.963415,-104.634148,1.015625,0.032227,0.013184
1762435486131109,109.024391,-201.707321,-94.085365,0.984375,0.053223,0.015625
1762435486141221,1335.609741,-82.012199,-66.646339,0.980469,0.083496,0.034180
1762435486151333,627.439026,-20.792683,11.646341,0.989746,0.085938,0.052246
1762435486161446,754.390259,-97.500000,-34.817074,0.978516,0.098145,0.049805
1762435486171560,795.304871,6.646342,-28.536587,0.972168,0.135254,0.051758
1762435486181670,-244.329269,13.353659,-88.414635,0.988770,0.185059,0.055176
1762435486191782,-656.341492,-55.121952,-147.621948,0.976562,0.206055,0.053223
1762435486201895,-1079.817139,-65.304878,-161.585373,1.012695,0.222656,0.060059
1762435486212007,-1000.243896,32.682926,-144.512192,1.026367,0.205078,0.053223
1762435486222120,-545.670715,154.451218,-162.012192,1.040039,0.189941,0.066406
1762435486232232,-505.000000,145.060974,-113.597565,1.044922,0.216797,0.073242
1762435486242344,-737.682922,198.048782,-108.414635,1.030273,0.229492,0.083008
1762435486252456,-613.902466,-106.219513,-103.353661,1.005859,0.210449,0.085449
1762435486262568,-524.085388,-118.597565,-92.987808,0.988281,0.206055,0.069824
1762435486272680,-275.914642,-60.853661,-43.048782,0.990234,0.200195,0.056152
1762435486282796,-277.012207,-60.365856,8.048780,0.987305,0.189453,0.040527
1762435486292905,-266.768311,-7.926829,14.390244,0.974609,0.172852,0.030762
1762435486303017,-262.317078,-26.646341,-27.804878,0.979980,0.149414,0.030273
1762435486313130,-284.817078,-189.390244,-19.512196,0.986816,0.138672,0.022461
1762435486323242,-244.207321,-40.365856,18.780489,1.001465,0.123047,0.015625
1762435486333354,-56.280491,40.792683,49.207317,1.004883,0.101562,0.017090
1762435486343466,48.048782,-36.951221,16.829269,0.992676,0.083008,0.025391
1762435486353578,22.317074,-180.914642,5.853659,0.995117,0.082031,0.040039
1762435486363691,-66.646339,-121.890244,36.707317,0.988281,0.086426,0.046875
1762435486373803,39.451221,-128.719513,68.414635,0.996582,0.070801,0.062012
1762435486383915,378.475616,-171.158539,66.219513,0.983887,0.058594,0.073730
1762435486394028,829.634155,-77.560974,63.902439,0.985352,0.068359,0.097656
1762435486404140,334.939026,-173.475616,85.548782,0.992676,0.089844,0.116699
1762435486414252,76.524391,-149.634155,84.817078,0.999512,0.105469,0.135254
1762435486424364,11.585366,-32.195122,87.317078,1.012207,0.118652,0.147949
1762435486434477,-76.402443,-62.682930,76.585365,1.010742,0.126953,0.162109
1762435486444589,-113.475609,-58.109756,65.243904,1.013672,0.136719,0.168457
1762435486454701,-179.695129,-3.597561,59.390244,1.013184,0.152344,0.178223
1762435486464813,-360.426849,-70.000000,53.292683,1.012695,0.162598,0.184082
1762435486474926,-383.414642,-190.365860,62.195122,1.006348,0.156738,0.184570
1762435486485040,-216.219513,-85.609756,31.219513,1.000000,0.149414,0.175293
1762435486495150,-81.280487,-105.060982,11.524390,1.005859,0.151367,0.166992
1762435486505262,-260.121948,-190.243912,25.304878,1.005371,0.166992,0.150391
1762435486515375,-366.402435,-134.512192,22.926830,1.013184,0.168945,0.132324
1762435486525487,-314.268311,-140.548782,4.573171,1.008789,0.159668,0.105469
1762435486535600,-238.719513,-81.158539,-26.219513,1.009277,0.158203,0.081055
1762435486545711,-210.000000,-54.695122,-35.304878,1.014160,0.166504,0.063477
1762435486555824,-332.987823,-23.658537,-24.512196,1.010254,0.173340,0.043457
1762435486565936,-440.548798,-68.414635,-19.573172,1.008789,0.168457,0.035645
1762435486576048,-386.097565,-72.500000,-51.097561,1.002930,0.160156,0.025391
1762435486586161,-294.573181,-61.646343,-83.902443,1.000977,0.151367,0.018066
1762435486596273,-257.926849,-81.585365,-90.792686,1.009277,0.150879,0.015137
1762435486606385,-311.524384,-72.560974,-69.573174,1.018555,0.147461,0.014648
1762435486616497,-366.524414,-87.743904,-51.036587,1.006836,0.143066,0.011719
1762435486626610,-239.207321,8.963415,-52.256100,1.001953,0.129395,0.018066
1762435486636722,-193.841461,-61.341465,-66.463417,0.990234,0.124512,0.011230
1762435486646834,-270.304871,-60.731709,-75.975609,0.993164,0.122559,0.001953
1762435486656946,-312.439026,-87.317078,-52.743904,1.005371,0.110840,-0.018066
1762435486667059,-235.121964,-0.304878,-31.097561,1.010254,0.087402,-0.029297
1762435486677171,-3.902439,68.048782,3.963415,1.015137,0.067383,-0.029297
1762435486687284,111.463417,88.902443,-11.951220,1.006836,0.059570,-0.016602
1762435486697395,156.463425,48.780487,-15.304878,1.004883,0.054688,0.011719
1762435486707508,107.073174,-1.097561,4.329268,0.999023,0.047363,0.031738
1762435486717621,210.426834,-3.475610,-0.182927,1.003418,0.029297,0.053223
1762435486727732,782.560974,56.585365,-0.792683,1.005371,0.018066,0.060547
1762435486737845,673.780518,88.414635,0.914634,1.007324,0.016602,0.067383
1762435486747957,634.878052,80.670731,6.402439,1.003906,0.020996,0.063477
1762435486758069,586.890259,94.207321,-12.743903,0.999512,0.031738,0.055176
1762435486768181,520.670715,104.146347,-1.524390,1.003418,0.047852,0.046387
1762435486778294,376.219513,93.109756,9.756098,1.002930,0.066895,0.038086
1762435486788406,199.024399,232.743912,6.768293,1.019043,0.069824,0.020508
1762435486798520,288.475616,193.048782,12.134147,1.025391,0.067383,0.003418
1762435486808630,340.914642,204.329269,2.500000,1.019531,0.082520,0.012695
1762435486818743,198.109756,214.146347,-1.402439,1.021484,0.092773,0.014160
1762435486828855,105.487808,147.865860,7.134147,1.022461,0.090820,-0.000977
1762435486838967,184.390244,153.841461,-0.975610,1.020020,0.091797,-0.017578
1762435486849079,264.268311,142.012192,-10.609756,1.011230,0.099121,-0.023926
1762435486859192,191.280487,91.585365,-19.207317,1.002930,0.118164,-0.034180
1762435486869304,69.268295,26.280489,-19.939024,0.997559,0.130859,-0.039062
1762435486879416,15.304878,-22.012196,-20.853659,0.998535,0.142090,-0.050293
1762435486889529,-37.500000,31.341465,-21.036587,0.993164,0.144043,-0.059570
1762435486899641,40.365856,5.426829,-30.731709,0.994141,0.147949,-0.049805
1762435486909753,-50.000000,-11.280488,-29.329269,0.990234,0.169922,-0.026367
1762435486919865,-401.707336,0.000000,-30.426830,0.990234,0.183105,0.005859
1762435486929977,-818.536621,-48.170734,-34.756100,0.995117,0.182617,0.033691
1762435486940090,-621.402466,45.548782,-23.170732,0.997070,0.185059,0.061523
1762435486950202,-730.975647,82.500000,-19.878050,0.998047,0.189453,0.093750
1762435486960314,-834.817078,10.548780,8.292683,1.000488,0.171875,0.111328
1762435486970427,-541.585388,67.012199,40.365856,0.999023,0.143066,0.112793
1762435486980539,-191.768295,79.817078,62.378052,0.994141,0.120117,0.112305
1762435486990651,-84.512199,11.585366,85.121956,0.985840,0.088379,0.105957
1762435487000765,258.536591,50.121952,91.097565,0.978516,0.069336,0.094238
1762435487010875,383.658539,120.548782,96.707321,0.968750,0.067383,0.097656
1762435487020988,219.695129,24.024391,106.219513,0.979492,0.068359,0.120605
1762435487031100,39.512196,-81.646347,123.597565,0.977051,0.063965,0.128418
1762435487041212,322.134155,35.487804,125.853661,0.983398,0.038574,0.132324
1762435487051326,983.597595,62.621952,122.682930,0.991211,0.027832,0.144043
1762435487061437,468.780487,-40.060978,118.292686,0.983398,0.046387,0.148926
1762435487071549,73.353661,-102.926834,120.487808,0.978516,0.065430,0.131836
1762435487081661,106.280487,-93.658539,101.585365,0.977539,0.064941,0.105469
1762435487091773,260.914642,-100.000000,61.463417,0.966309,0.069824,0.085449
1762435487101886,46.036587,-196.585373,-24.024391,0.931152,0.080566,0.114746
1762435487111998,-47.560978,-290.914642,27.378050,0.929199,0.118652,0.158203
1762435487122111,-936.341492,-355.731720,1.097561,0.931641,0.111816,0.177734
1762435487132223,-222.195129,-296.036591,27.926830,0.969727,0.073730,0.201172
1762435487142335,322.134155,-227.378052,-22.987806,1.001465,0.065918,0.201172
1762435487152447,979.512207,-81.951218,35.060978,1.022949,0.078613,0.197754
1762435487162559,-71.341469,-141.219513,15.548780,1.009277,0.103027,0.173828
1762435487172672,-220.914642,37.865856,-17.378050,0.999512,0.123047,0.167480
1762435487182784,-516.402466,12.560976,-46.402439,0.996582,0.144531,0.125977
1762435487192896,-562.987793,32.073170,11.890244,1.006348,0.132812,0.100098
1762435487203010,-126.463417,95.975609,-18.841463,0.992188,0.118164,0.056641
1762435487213121,74.329269,229.024399,-71.646339,1.011719,0.101562,0.069824
1762435487223233,61.097561,70.365852,-62.439026,1.014648,0.110352,0.069824
1762435487233345,-259.939026,55.731709,-67.500000,1.016602,0.114258,0.097168
1762435487243457,-287.804871,21.585367,-43.048782,1.018066,0.115234,0.101074
1762435487253570,-184.451218,-33.963417,-76.768295,1.000977,0.101562,0.095703
1762435487263682,1.280488,-73.048782,-120.853661,0.998535,0.090332,0.079102
1762435487273794,39.024391,-152.073181,-131.890244,0.991211,0.098145,0.049805
1762435487283907,-84.085365,-96.463417,-104.268295,0.986328,0.114746,0.016113
1762435487294019,-216.341461,-60.487808,-37.865856,1.000977,0.111328,-0.018066
1762435487304131,-216.036591,-55.243904,-35.182926,0.989746,0.102051,-0.048828
1762435487314243,-94.329269,36.341465,-71.463417,0.990234,0.092285,-0.069336
1762435487324355,-9.207317,105.121956,-50.060978,0.996094,0.091797,-0.077148
1762435487334468,-75.304878,97.621956,-41.768295,0.990234,0.095215,-0.058105
1762435487344580,-167.926834,-58.963417,-73.170731,0.990234,0.074707,-0.004395
1762435487354692,17.987804,-119.939026,-59.634148,0.992676,0.055176,0.033203
1762435487364804,348.475616,85.548782,-54.878052,1.009277,0.044434,0.071777
1762435487374917,310.000000,-57.073174,-23.963415,1.014160,0.024902,0.106445
1762435487385029,673.536621,-72.012199,-56.402439,1.012207,0.032227,0.096680
1762435487395141,636.402466,239.634155,-65.975609,1.008301,0.059082,0.093750
1762435487405255,224.024399,97.134148,-44.390244,1.007324,0.084473,0.095215
1762435487415366,166.829269,101.951225,-34.756100,0.993164,0.111328,0.074219
1762435487425478,91.463417,289.634155,-20.548780,0.995117,0.127441,0.071289
1762435487435590,-98.414635,233.475616,-11.585366,1.000977,0.144043,0.083008
1762435487445702,-285.000000,125.182930,10.365854,1.003418,0.124512,0.118652
1762435487455815,20.182928,135.731705,2.865854,0.994629,0.101074,0.142578
1762435487465927,290.670746,182.865860,-6.158537,1.010742,0.083496,0.176270
1762435487476039,275.609772,-3.963415,-4.817073,0.987793,0.105957,0.179688
1762435487486152,123.048782,5.975610,29.024391,0.990234,0.107422,0.176758
1762435487496264,124.390244,-167.560974,35.182926,0.967773,0.099609,0.143066
1762435487506376,332.439026,-46.341465,-17.073172,0.959961,0.101074,0.103516
1762435487516491,300.914642,-18.353659,25.487806,0.976562,0.115234,0.067871
1762435487526600,49.512196,52.073174,65.000000,0.973633,0.134766,0.037598
1762435487536713,-54.512196,50.487804,39.268295,0.991699,0.132324,0.019043
1762435487546825,-43.719513,60.609756,56.524391,0.989746,0.125000,0.000488
1762435487556937,67.073174,252.621964,44.512196,0.988281,0.117188,0.003418
1762435487567049,177.378052,154.268295,38.292683,1.001465,0.115723,0.021973
1762435487577162,78.963417,74.268295,41.402439,0.979004,0.129395,0.039062
1762435487587274,-18.231709,64.268295,51.280491,0.978027,0.125977,0.061035
1762435487597386,96.402443,-68.353661,58.292683,0.964844,0.119141,0.070801
1762435487607499,277.378052,-21.158537,52.012196,0.948242,0.125488,0.076172
1762435487617611,321.768311,-65.426834,68.353661,0.960449,0.134277,0.082031
1762435487627723,188.353668,-124.756104,68.841469,0.957031,0.148438,0.078125
1762435487637835,80.365852,0.853659,61.158539,0.976074,0.156250,0.082031
1762435487647947,-10.914635,29.329269,74.695122,0.986816,0.161133,0.086426
1762435487658060,-28.231709,97.378052,71.646339,0.993164,0.160645,0.101074
1762435487668172,-12.256098,124.207321,64.451218,0.994141,0.164551,0.114258
1762435487678284,-182.378052,147.682938,60.304878,0.987305,0.172363,0.139160
1762435487688396,-310.365875,76.341469,60.487808,0.981934,0.166992,0.159180
1762435487698509,-257.560974,-6.585366,56.524391,0.974609,0.150879,0.178223
1762435487708621,-27.134148,29.878050,52.865856,0.968750,0.138184,0.187988
1762435487718736,60.670734,20.000000,65.304878,0.973145,0.132324,0.192871
1762435487728846,-17.987804,-74.756096,75.670731,0.974609,0.128418,0.188477
1762435487738958,-17.743902,-43.170734,81.219513,0.972656,0.117676,0.177246
1762435487749070,85.548782,-2.256098,72.804878,0.974121,0.100586,0.158691
1762435487759182,174.756104,-22.134148,60.853661,0.978516,0.092285,0.142090
1762435487769295,130.182922,11.463415,63.353661,0.981934,0.092773,0.125977
1762435487779407,67.926834,26.890245,81.524391,0.988281,0.086426,0.116211
1762435487789519,109.207321,6.158537,81.463417,0.985840,0.073242,0.106934
1762435487799631,229.817078,12.012196,66.585365,0.984375,0.062012,0.105957
1762435487809745,272.500000,23.597561,61.341465,0.981445,0.061523,0.109863
1762435487819856,185.548782,-25.365854,62.743904,0.982422,0.063477,0.117188
1762435487829968,138.231705,-94.634148,65.000000,0.979492,0.059570,0.120117
1762435487840081,206.890244,-79.878052,45.365856,0.975098,0.052734,0.120117
1762435487850193,318.841461,-59.573174,32.317074,0.977051,0.048828,0.116699
1762435487860305,289.878052,-88.963417,28.719513,0.982910,0.055176,0.111328
1762435487870417,189.024399,-96.341469,32.256100,0.994141,0.067383,0.103027
1762435487880529,147.682938,-47.378052,32.865856,1.000000,0.074219,0.097168
1762435487890642,164.390244,24.878050,13.841464,1.002930,0.078125,0.091797
1762435487900754,186.585373,62.560978,-7.256098,1.000000,0.084961,0.096680
1762435487910866,19.146341,-3.048780,-13.902439,0.999023,0.104980,0.109863
1762435487920982,-257.012207,-25.609756,-15.365854,0.995605,0.116699,0.124023
1762435487931090,-384.817078,-44.390244,-36.890244,0.992676,0.112305,0.138672
1762435487941203,-232.134155,-24.634148,-65.243904,0.990234,0.106445,0.149902
1762435487951315,-188.231705,-35.548782,-86.951225,0.996094,0.116211,0.159180
1762435487961427,-310.426849,-61.219513,-75.670731,1.001465,0.133301,0.160156
1762435487971539,-442.560974,-66.524391,-62.256100,1.000977,0.137695,0.152832
1762435487981652,-386.463409,-43.597561,-83.414635,0.999023,0.132812,0.138184
1762435487991764,-304.817078,-12.743903,-107.865860,0.999023,0.136230,0.122070
1762435488001876,-366.036591,4.817073,-96.280487,1.003906,0.144531,0.108398
1762435488011989,-465.000000,14.207317,-91.097565,1.008789,0.142578,0.095215
1762435488022101,-444.390259,17.195122,-93.719513,1.011719,0.128906,0.084961
1762435488032213,-315.243896,46.951221,-99.390244,1.009277,0.115723,0.076172
1762435488042325,-199.085373,89.451225,-120.426834,1.010254,0.109863,0.077148
1762435488052438,-255.426834,23.963415,-116.707321,1.010742,0.109863,0.080078
1762435488062550,-370.121948,-21.768293,-99.756104,1.007324,0.106934,0.081055
1762435488072663,-303.414642,-18.597561,-100.487808,1.005371,0.093750,0.077148
1762435488082774,-170.060974,-17.987804,-109.817078,1.001465,0.082031,0.068359
1762435488092887,-95.243904,-24.207317,-100.731712,1.004883,0.078125,0.063477
1762435488102999,-124.512199,-16.341463,-78.475609,1.004883,0.079102,0.055176
1762435488113111,-164.390244,-11.951220,-62.012196,1.002441,0.071289,0.052734
1762435488123225,-63.597561,-24.512196,-58.048782,0.999512,0.058105,0.048828
1762435488133336,75.914635,11.036586,-63.048782,0.996094,0.051758,0.054688
1762435488143448,130.853668,6.524390,-46.097561,0.996582,0.053223,0.068848
1762435488153560,130.060974,-5.304878,-28.902439,0.997559,0.053223,0.085938
1762435488163673,183.658539,-14.878049,-29.451220,0.995605,0.051758,0.107422
1762435488173785,299.878052,1.341463,-26.524391,0.991699,0.054199,0.126465
1762435488183896,375.365875,5.914634,-20.182928,0.989258,0.062012,0.143066
1762435488194009,306.097565,-2.439024,-19.756098,0.984863,0.078125,0.154297
1762435488204121,152.378052,-3.658537,-7.439024,0.984863,0.097656,0.162109
1762435488214234,28.719513,0.609756,3.658537,0.983398,0.110352,0.164551
1762435488224346,11.585366,18.536587,4.085366,0.984863,0.116211,0.163574
1762435488234458,46.097561,46.158539,8.536586,0.985352,0.123047,0.161133
1762435488244570,9.695122,50.914635,18.109756,0.986816,0.131836,0.160156
1762435488254682,-49.268295,33.170731,27.560976,0.983887,0.136230,0.158203
1762435488264795,-65.487808,11.890244,30.243904,0.979980,0.134277,0.152344
1762435488274907,-5.060976,-15.548780,29.878050,0.979004,0.133789,0.144531
1762435488285019,28.719513,-3.536585,37.743904,0.976562,0.137695,0.130859
1762435488295132,11.463415,-12.134147,51.524391,0.976074,0.140625,0.120117
1762435488305244,-14.024390,-38.353661,52.073174,0.973145,0.142578,0.105957
1762435488315356,-36.829269,-53.536587,50.914635,0.975586,0.142578,0.090820
1762435488325468,-22.500000,-42.317074,60.304878,0.974121,0.145508,0.076172
1762435488335580,-22.500000,-9.695122,62.743904,0.977051,0.146484,0.063965
1762435488345693,-32.987804,-21.829269,66.707321,0.978516,0.146973,0.057617
1762435488355805,-69.390244,-39.268295,63.048782,0.975586,0.148926,0.054688
1762435488365917,-107.865860,-17.987804,58.780491,0.980957,0.147949,0.053711
1762435488376029,-126.402443,-40.609756,62.134148,0.982910,0.146484,0.055176
1762435488386142,-93.536591,-15.731708,61.646343,0.985352,0.143555,0.060059
1762435488396254,-111.158539,-42.256100,61.829269,0.988770,0.141113,0.065430
1762435488406366,-126.951225,25.548780,59.695122,0.986816,0.140137,0.071289
1762435488416479,-174.512192,-34.878048,55.487804,0.994629,0.137695,0.081055
1762435488426591,-121.524391,8.597561,62.439026,0.991211,0.133789,0.088379
1762435488436703,-97.195122,19.085367,54.207317,0.997070,0.123047,0.098633
1762435488446815,-32.012196,-14.390244,62.682930,0.994141,0.113770,0.110352
1762435488456927,-65.975609,26.280489,51.036587,0.992188,0.105957,0.121582
1762435488467040,-52.012196,26.402439,62.865856,0.993652,0.099609,0.134766
1762435488477152,-35.121952,15.487805,51.951221,0.988281,0.094238,0.142090
1762435488487264,45.609756,15.365854,43.963417,0.992676,0.083496,0.150879
1762435488497376,132.195129,18.292683,38.841465,0.988770,0.075195,0.151855
1762435488507488,149.695129,35.304878,35.060978,0.995605,0.066406,0.154297
1762435488517601,118.414635,4.634147,45.670734,0.996582,0.061523,0.148926
1762435488527713,119.878052,28.414635,42.378048,0.994141,0.057129,0.145020
1762435488537825,191.585373,36.707317,38.902439,0.996094,0.052734,0.135254
1762435488547937,214.573181,1.463415,26.890245,0.991699,0.053223,0.129883
1762435488558050,213.109756,35.853661,28.353659,0.989746,0.054688,0.123047
1762435488568162,156.280487,-0.548781,20.304878,0.989746,0.054199,0.119141
1762435488578274,159.939026,-9.756098,11.341464,0.987793,0.050781,0.113770
1762435488588386,179.024399,-9.878049,-0.060976,0.991699,0.046875,0.105957
1762435488598499,197.987808,-3.231707,-3.109756,0.994141,0.046387,0.099609
1762435488608611,188.902451,10.975610,-7.439024,0.997070,0.048340,0.090820
1762435488618725,173.902451,-3.048780,-7.378049,0.998047,0.050781,0.084961
1762435488628835,160.000000,6.585366,-23.658537,0.995117,0.053711,0.075195
1762435488638948,192.378052,17.743902,-29.268293,0.994629,0.057617,0.071289
1762435488649060,154.939026,6.829268,-32.804878,0.991211,0.066406,0.066406
1762435488659173,94.756104,11.158537,-38.719513,0.992188,0.073730,0.067871
1762435488669285,65.548782,-9.573171,-42.621952,0.992188,0.081055,0.069336
1762435488679397,39.878048,-13.902439,-52.439026,0.995605,0.084961,0.076660
1762435488689509,59.451221,0.487805,-57.560978,0.998047,0.090332,0.084961
1762435488699621,12.256098,0.121951,-62.500000,1.001953,0.097656,0.096191
1762435488709733,-62.317074,-15.121952,-67.012199,1.001465,0.106445,0.105469
1762435488719845,-137.621948,-1.707317,-75.609756,0.999512,0.114258,0.113770
1762435488729958,-183.231705,0.548781,-79.329269,0.998535,0.122070,0.119629
1762435488740070,-252.195129,-5.914634,-81.646347,0.997070,0.130371,0.124512
1762435488750182,-302.378052,3.231707,-77.926834,0.997559,0.132812,0.127930
1762435488760294,-316.219513,18.048780,-76.646347,0.998535,0.130371,0.130859
1762435488770407,-271.219513,20.548780,-73.902443,1.001953,0.124023,0.132812
1762435488780519,-195.853668,33.841465,-64.817078,1.000000,0.118164,0.135254
1762435488790631,-151.463425,47.560978,-62.134148,0.999512,0.112793,0.137207
1762435488800743,-127.073174,25.609756,-58.109756,0.994141,0.107910,0.140625
1762435488810856,-114.634148,-3.902439,-53.780491,0.990234,0.101562,0.139648
1762435488820970,-49.695122,-10.975610,-45.243904,0.986328,0.095215,0.139160
1762435488831080,1.951220,-12.134147,-40.182926,0.984863,0.089844,0.132324
1762435488841192,58.963417,-18.719513,-27.378050,0.984375,0.084961,0.130371
1762435488851305,76.097565,-37.682926,-23.231709,0.982422,0.083008,0.123535
1762435488861417,105.365860,-14.329268,-15.975610,0.985352,0.080078,0.118652
1762435488871531,138.475616,-43.719513,-5.487805,0.983887,0.080078,0.112793
1762435488881641,184.390244,-6.158537,0.426829,0.984375,0.081543,0.109375
1762435488891754,197.804886,-8.475610,8.048780,0.980957,0.085938,0.107422
1762435488901867,177.743912,-36.829269,14.024390,0.979980,0.092773,0.108887
1762435488911979,159.390244,-36.402439,19.024391,0.977051,0.102051,0.109863
1762435488922090,126.646347,-30.731709,23.597561,0.977051,0.108887,0.113281
1762435488932203,118.292686,-29.695122,21.585367,0.978516,0.115723,0.114746
1762435488942315,70.243904,-50.731709,19.756098,0.982422,0.125000,0.118164
1762435488952427,34.207317,8.536586,27.317074,0.984375,0.135254,0.116699
1762435488962539,-22.134148,-12.500000,28.536587,0.983398,0.142578,0.121582
1762435488972651,-73.658539,-37.195122,22.500000,0.979980,0.152832,0.120117
1762435488982764,-165.609756,-7.012195,18.902439,0.980469,0.162598,0.119629
1762435488992876,-241.158539,-46.036587,21.036587,0.982422,0.169434,0.118164
1762435489002988,-219.695129,-23.170732,30.000000,0.983398,0.171875,0.114746
1762435489013100,-171.402451,19.268293,33.231709,0.981934,0.168945,0.114746
1762435489023215,-196.097565,-33.170731,20.609756,0.980469,0.168457,0.115723
1762435489033325,-248.536591,-57.560978,21.158537,0.979492,0.171875,0.117188
1762435489043437,-304.085388,-38.658539,33.780487,0.982910,0.168945,0.112305
1762435489053550,-220.609756,-35.914635,34.512196,0.981445,0.160156,0.111816
1762435489063662,-133.536591,-46.646343,19.634148,0.981445,0.150879,0.104492
1762435489073774,-129.512192,-20.000000,28.353659,0.983398,0.147461,0.103516
1762435489083886,-184.390244,-42.621952,38.109756,0.980957,0.145996,0.100098
1762435489093999,-189.268295,-46.341465,40.914635,0.983887,0.136230,0.097656
1762435489104110,-124.573174,-52.378052,33.536587,0.980469,0.125977,0.093750
1762435489114224,-24.268293,-27.134148,24.146341,0.983398,0.116699,0.095215
1762435489124335,-9.085366,-11.036586,32.560978,0.987305,0.110352,0.096680
1762435489134447,-70.426834,-60.060978,38.353661,0.989258,0.104492,0.101074
1762435489144560,-36.280487,55.670734,39.878048,0.991699,0.095703,0.093262
1762435489154672,43.963417,-9.939025,27.804878,0.996582,0.086426,0.090332
1762435489164784,204.573181,68.719513,40.975609,0.992188,0.082031,0.082031
1762435489174896,155.304886,37.804878,37.195122,0.991699,0.077637,0.082031
1762435489185008,89.390244,13.475610,46.158539,0.985352,0.078125,0.082031
1762435489195121,62.439026,-26.585367,29.329269,0.982910,0.077637,0.084473
1762435489205233,161.036591,-22.073172,30.121952,0.987305,0.073242,0.090332
1762435489215345,237.804886,3.353659,20.060976,0.990234,0.066895,0.093750
1762435489225460,275.182922,-2.134146,24.695122,1.000977,0.063477,0.101562
1762435489235570,247.439026,-4.329268,26.402439,0.996094,0.066895,0.101562
1762435489245682,231.280487,43.780487,19.207317,0.995117,0.067871,0.103516
1762435489255794,223.597565,-3.841464,2.621951,0.991211,0.074219,0.095215
1762435489265907,182.621948,0.243902,-10.000000,0.988770,0.084961,0.092285
1762435489276019,141.646347,36.402439,-0.975610,0.991211,0.094727,0.085449
1762435489286131,65.426834,31.951220,-7.682927,0.997559,0.097656,0.083496
1762435489296243,59.024391,14.695123,-10.853659,1.002930,0.097656,0.084473
1762435489306355,97.195122,68.841469,-12.621951,1.006348,0.098633,0.090332
1762435489316469,122.317078,84.939026,-18.780489,1.007812,0.101074,0.099609
1762435489326580,35.731709,33.536587,-31.341465,1.003418,0.105957,0.107910
1762435489336692,-32.865856,16.036585,-36.463417,0.996094,0.110352,0.113770
1762435489346804,-45.670734,25.853659,-45.914635,0.988281,0.112305,0.113770
1762435489356917,-61.036587,-15.121952,-53.902439,0.987793,0.113770,0.110352
1762435489367030,-72.621956,-27.378050,-47.560978,0.989258,0.116211,0.102539
1762435489377141,-76.890244,17.439024,-37.743904,0.995117,0.114746,0.095703
1762435489387253,-36.768295,22.987806,-28.109756,0.999512,0.108398,0.090332
1762435489397365,5.548780,35.304878,-35.548782,0.997070,0.103516,0.091309
1762435489407478,-42.439026,41.097561,-47.317074,1.001953,0.102051,0.092285
1762435489417590,-53.719513,17.439024,-35.182926,0.999512,0.101562,0.098633
1762435489427702,-51.097561,37.865856,-32.987804,0.997559,0.096191,0.099609
1762435489437814,10.243902,35.487804,-32.987804,0.994629,0.089844,0.104492
1762435489447927,68.231712,33.475609,-35.731709,0.985352,0.090820,0.106445
1762435489458039,34.146343,0.548781,-27.987806,0.986328,0.093750,0.112793
1762435489468151,-1.829268,-19.390244,-19.024391,0.980469,0.094238,0.111816
1762435489478264,45.609756,-12.987805,-20.731709,0.982910,0.089844,0.116211
