Timestamp (us),String
1762435482340874,0.999344,0.998554,0.999401,0.995295,0.995299,0.998897,0.998630,0.998936 
1762435482343540,0.999313,0.998573,0.999378,0.995273,0.995288,0.998962,0.998623,0.998901 
1762435482346208,0.999382,0.998600,0.999386,0.995276,0.995276,0.998958,0.998623,0.998863 
1762435482348874,0.999290,0.998661,0.999424,0.995135,0.995242,0.998928,0.998604,0.998852 
1762435482351540,0.999302,0.998623,0.999428,0.995215,0.995246,0.998928,0.998607,0.998859 
1762435482354207,0.999256,0.998634,0.999435,0.995223,0.995265,0.998947,0.998596,0.998848 
1762435482356874,0.999325,0.998596,0.999424,0.995227,0.995292,0.998939,0.998584,0.998874 
1762435482359540,0.999390,0.998596,0.999420,0.995223,0.995253,0.998924,0.998604,0.998886 
1762435482362207,0.999325,0.998630,0.999432,0.995322,0.995295,0.998970,0.998626,0.998916 
1762435482364874,0.999325,0.998604,0.999405,0.995227,0.995292,0.998928,0.998645,0.998852 
1762435482367540,0.999287,0.998604,0.999432,0.995257,0.995261,0.998897,0.998596,0.998871 
1762435482370207,0.999351,0.998649,0.999355,0.995192,0.995257,0.998920,0.998600,0.998836 
1762435482372874,0.999206,0.998668,0.999351,0.995143,0.995269,0.998909,0.998607,0.998848 
1762435482375540,0.999328,0.998619,0.999367,0.995246,0.995280,0.998913,0.998607,0.998901 
1762435482378207,0.999279,0.998653,0.999390,0.995196,0.995288,0.998943,0.998607,0.998867 
1762435482380873,0.999283,0.998607,0.999481,0.995250,0.995288,0.998936,0.998615,0.998878 
1762435482383540,0.999271,0.998619,0.999405,0.995253,0.995276,0.998958,0.998596,0.998924 
1762435482386207,0.999382,0.998600,0.999348,0.995242,0.995303,0.998924,0.998611,0.998867 
1762435482388873,0.999267,0.998581,0.999420,0.995234,0.995273,0.998951,0.998626,0.998878 
1762435482391540,0.999287,0.998558,0.999378,0.995200,0.995253,0.998928,0.998588,0.998874 
1762435482394207,0.999275,0.998592,0.999367,0.995238,0.995265,0.998928,0.998592,0.998844 
1762435482396873,0.999367,0.998607,0.999405,0.995253,0.995276,0.998947,0.998642,0.998855 
1762435482399540,0.999348,0.998569,0.999420,0.995280,0.995303,0.998920,0.998611,0.998882 
1762435482402207,0.999252,0.998695,0.999412,0.995177,0.995334,0.998951,0.998588,0.998844 
1762435482404873,0.999359,0.998619,0.999405,0.995234,0.995246,0.998939,0.998619,0.998859 
1762435482407540,0.999222,0.998661,0.999428,0.995200,0.995299,0.998913,0.998592,0.998901 
1762435482410206,0.999279,0.998569,0.999351,0.995204,0.995292,0.998936,0.998592,0.998852 
1762435482412873,0.999294,0.998569,0.999393,0.995234,0.995234,0.998936,0.998607,0.998859 
1762435482415539,0.999374,0.998626,0.999454,0.995227,0.995257,0.998924,0.998596,0.998901 
1762435482418206,0.999260,0.998592,0.999428,0.995257,0.995257,0.998951,0.998642,0.998890 
1762435482420873,0.999340,0.998684,0.999405,0.995169,0.995261,0.998951,0.998634,0.998852 
1762435482423539,0.999214,0.998649,0.999458,0.995196,0.995288,0.998943,0.998657,0.998932 
1762435482426206,0.999241,0.998615,0.999474,0.995219,0.995261,0.998920,0.998600,0.998867 
1762435482428873,0.999351,0.998626,0.999374,0.995242,0.995253,0.998905,0.998611,0.998844 
1762435482431539,0.999332,0.998604,0.999370,0.995196,0.995273,0.998936,0.998623,0.998871 
1762435482434206,0.999245,0.998542,0.999378,0.995246,0.995303,0.998943,0.998619,0.998855 
1762435482436873,0.999340,0.998623,0.999374,0.995261,0.995276,0.998928,0.998623,0.998886 
1762435482439539,0.999348,0.998638,0.999367,0.995219,0.995257,0.998909,0.998619,0.998916 
1762435482442206,0.999321,0.998554,0.999432,0.995269,0.995257,0.998928,0.998607,0.998871 
1762435482444872,0.999287,0.998600,0.999412,0.995288,0.995261,0.998966,0.998611,0.998890 
1762435482447539,0.999348,0.998600,0.999416,0.995303,0.995261,0.998916,0.998623,0.998886 
1762435482450206,0.999355,0.998657,0.999370,0.995238,0.995273,0.998932,0.998588,0.998863 
1762435482452872,0.999367,0.998661,0.999405,0.995169,0.995253,0.998916,0.998573,0.998832 
1762435482455539,0.999348,0.998653,0.999378,0.995261,0.995322,0.998909,0.998615,0.998859 
1762435482458206,0.999393,0.998604,0.999405,0.995219,0.995273,0.998932,0.998600,0.998886 
1762435482460872,0.999328,0.998565,0.999321,0.995326,0.995303,0.998916,0.998592,0.998867 
1762435482463539,0.999290,0.998615,0.999474,0.995257,0.995234,0.998947,0.998623,0.998874 
1762435482466206,0.999348,0.998565,0.999370,0.995230,0.995280,0.998893,0.998588,0.998878 
1762435482468872,0.999424,0.998546,0.999359,0.995322,0.995299,0.998901,0.998596,0.998871 
1762435482471539,0.999287,0.998588,0.999432,0.995230,0.995238,0.998916,0.998615,0.998893 
1762435482474205,0.999237,0.998565,0.999416,0.995238,0.995261,0.998913,0.998600,0.998897 
1762435482476872,0.999252,0.998592,0.999420,0.995276,0.995246,0.998955,0.998619,0.998852 
1762435482479538,0.999287,0.998569,0.999477,0.995269,0.995261,0.998947,0.998626,0.998901 
1762435482482205,0.999325,0.998584,0.999424,0.995292,0.995288,0.998924,0.998596,0.998905 
1762435482484872,0.999325,0.998642,0.999424,0.995230,0.995250,0.998955,0.998611,0.998852 
1762435482487538,0.999271,0.998615,0.999416,0.995238,0.995265,0.998920,0.998596,0.998848 
1762435482490205,0.999302,0.998623,0.999428,0.995166,0.995238,0.998893,0.998607,0.998897 
1762435482492872,0.999355,0.998596,0.999359,0.995269,0.995269,0.998924,0.998584,0.998882 
1762435482495538,0.999313,0.998657,0.999359,0.995135,0.995299,0.998920,0.998619,0.998867 
1762435482498205,0.999294,0.998634,0.999405,0.995273,0.995250,0.998936,0.998604,0.998882 
1762435482500872,0.999229,0.998588,0.999458,0.995253,0.995273,0.998981,0.998619,0.998863 
1762435482503538,0.999275,0.998546,0.999412,0.995261,0.995288,0.998924,0.998665,0.998893 
1762435482506205,0.999271,0.998588,0.999447,0.995269,0.995250,0.998905,0.998638,0.998905 
1762435482508871,0.999206,0.998611,0.999409,0.995230,0.995295,0.998939,0.998607,0.998859 
1762435482511538,0.999248,0.998680,0.999462,0.995211,0.995261,0.998958,0.998569,0.998840 
1762435482514205,0.999275,0.998562,0.999405,0.995230,0.995280,0.998936,0.998634,0.998901 
1762435482516871,0.999264,0.998645,0.999409,0.995227,0.995311,0.998947,0.998600,0.998855 
1762435482519538,0.999279,0.998626,0.999390,0.995234,0.995269,0.998939,0.998607,0.998886 
1762435482522205,0.999283,0.998611,0.999428,0.995284,0.995280,0.998928,0.998634,0.998924 
1762435482524871,0.999351,0.998623,0.999416,0.995292,0.995242,0.998943,0.998588,0.998859 
1762435482527538,0.999241,0.998638,0.999443,0.995147,0.995246,0.998943,0.998611,0.998867 
1762435482530205,0.999340,0.998573,0.999397,0.995261,0.995269,0.998913,0.998634,0.998897 
1762435482532871,0.999302,0.998531,0.999416,0.995288,0.995238,0.998897,0.998588,0.998893 
1762435482535538,0.999344,0.998645,0.999348,0.995269,0.995242,0.998882,0.998600,0.998855 
1762435482538205,0.999267,0.998657,0.999454,0.995230,0.995253,0.998947,0.998604,0.998920 
1762435482540871,0.999393,0.998596,0.999386,0.995284,0.995276,0.998932,0.998607,0.998855 
1762435482543537,0.999332,0.998634,0.999370,0.995166,0.995257,0.998920,0.998611,0.998871 
1762435482546204,0.999256,0.998626,0.999420,0.995185,0.995280,0.998920,0.998619,0.998882 
1762435482548871,0.999344,0.998577,0.999386,0.995242,0.995269,0.998897,0.998577,0.998832 
1762435482551537,0.999344,0.998653,0.999336,0.995173,0.995276,0.998943,0.998588,0.998859 
1762435482554204,0.999325,0.998634,0.999378,0.995135,0.995269,0.998924,0.998600,0.998886 
1762435482556871,0.999344,0.998607,0.999470,0.995219,0.995261,0.998955,0.998619,0.998859 
1762435482559537,0.999325,0.998604,0.999378,0.995303,0.995234,0.998962,0.998607,0.998878 
1762435482562204,0.999275,0.998531,0.999420,0.995246,0.995330,0.998905,0.998661,0.998916 
1762435482564871,0.999317,0.998653,0.999397,0.995223,0.995295,0.998947,0.998615,0.998840 
1762435482567537,0.999260,0.998634,0.999447,0.995181,0.995246,0.998932,0.998592,0.998863 
1762435482570204,0.999241,0.998592,0.999439,0.995246,0.995250,0.998893,0.998615,0.998867 
1762435482572870,0.999328,0.998615,0.999397,0.995257,0.995253,0.998939,0.998588,0.998878 
1762435482575537,0.999321,0.998638,0.999466,0.995169,0.995265,0.998947,0.998611,0.998844 
1762435482578204,0.999245,0.998634,0.999515,0.995227,0.995242,0.998955,0.998626,0.998901 
1762435482580870,0.999313,0.998592,0.999424,0.995284,0.995280,0.998916,0.998623,0.998897 
1762435482583537,0.999344,0.998619,0.999390,0.995261,0.995273,0.998916,0.998607,0.998859 
1762435482586204,0.999290,0.998630,0.999374,0.995173,0.995273,0.998932,0.998611,0.998844 
1762435482588870,0.999260,0.998573,0.999401,0.995204,0.995257,0.998928,0.998615,0.998920 
1762435482591537,0.999264,0.998539,0.999393,0.995311,0.995273,0.998936,0.998615,0.998848 
1762435482594204,0.999271,0.998581,0.999458,0.995238,0.995246,0.998893,0.998619,0.998878 
1762435482596870,0.999336,0.998604,0.999424,0.995265,0.995295,0.998939,0.998615,0.998878 
1762435482599537,0.999370,0.998607,0.999386,0.995246,0.995299,0.998936,0.998619,0.998871 
1762435482602204,0.999241,0.998634,0.999458,0.995314,0.995284,0.998932,0.998626,0.998882 
1762435482604870,0.999229,0.998626,0.999493,0.995238,0.995257,0.998947,0.998600,0.998905 
1762435482607536,0.999275,0.998668,0.999340,0.995154,0.995318,0.998936,0.998600,0.998848 
1762435482610203,0.999195,0.998592,0.999435,0.995200,0.995242,0.998943,0.998607,0.998871 
1762435482612870,0.999283,0.998630,0.999374,0.995196,0.995307,0.998901,0.998581,0.998867 
1762435482615536,0.999370,0.998623,0.999428,0.995200,0.995265,0.998916,0.998604,0.998871 
1762435482618203,0.999309,0.998581,0.999386,0.995246,0.995318,0.998939,0.998604,0.998893 
1762435482620870,0.999298,0.998588,0.999367,0.995257,0.995322,0.998920,0.998611,0.998916 
1762435482623536,0.999271,0.998531,0.999397,0.995299,0.995230,0.998928,0.998638,0.998890 
1762435482626203,0.999321,0.998615,0.999432,0.995292,0.995257,0.998936,0.998604,0.998874 
1762435482628870,0.999340,0.998584,0.999416,0.995215,0.995242,0.998924,0.998604,0.998852 
1762435482631536,0.999351,0.998604,0.999420,0.995219,0.995257,0.998932,0.998584,0.998852 
1762435482634203,0.999264,0.998581,0.999454,0.995192,0.995265,0.998928,0.998638,0.998840 
1762435482636870,0.999294,0.998626,0.999412,0.995204,0.995276,0.998924,0.998615,0.998932 
1762435482639536,0.999248,0.998653,0.999405,0.995196,0.995273,0.998936,0.998596,0.998855 
1762435482642203,0.999264,0.998699,0.999439,0.995189,0.995261,0.998936,0.998607,0.998852 
1762435482644869,0.999355,0.998607,0.999378,0.995242,0.995257,0.998943,0.998615,0.998897 
1762435482647536,0.999348,0.998623,0.999409,0.995196,0.995253,0.998920,0.998604,0.998901 
1762435482650203,0.999374,0.998649,0.999359,0.995234,0.995280,0.998909,0.998596,0.998817 
1762435482652869,0.999256,0.998577,0.999412,0.995196,0.995250,0.998909,0.998626,0.998901 
1762435482655536,0.999363,0.998596,0.999382,0.995246,0.995280,0.998936,0.998619,0.998855 
1762435482658203,0.999248,0.998638,0.999424,0.995200,0.995253,0.998962,0.998600,0.998844 
1762435482660869,0.999275,0.998630,0.999432,0.995215,0.995280,0.998936,0.998638,0.998871 
1762435482663536,0.999363,0.998638,0.999432,0.995227,0.995276,0.998939,0.998600,0.998890 
1762435482666203,0.999290,0.998630,0.999435,0.995288,0.995250,0.998909,0.998607,0.998863 
1762435482668869,0.999279,0.998649,0.999405,0.995173,0.995276,0.998913,0.998600,0.998855 
1762435482671535,0.999184,0.998562,0.999432,0.995211,0.995303,0.998901,0.998584,0.998893 
1762435482674202,0.999302,0.998626,0.999424,0.995257,0.995215,0.998947,0.998600,0.998848 
1762435482676869,0.999336,0.998649,0.999370,0.995219,0.995276,0.998928,0.998600,0.998886 
1762435482679535,0.999309,0.998581,0.999519,0.995234,0.995246,0.998924,0.998600,0.998893 
1762435482682202,0.999332,0.998615,0.999424,0.995261,0.995311,0.998989,0.998630,0.998874 
1762435482684869,0.999367,0.998600,0.999340,0.995284,0.995280,0.998909,0.998638,0.998882 
1762435482687535,0.999336,0.998577,0.999409,0.995253,0.995253,0.998916,0.998619,0.998924 
1762435482690202,0.999256,0.998607,0.999416,0.995192,0.995227,0.998909,0.998584,0.998852 
1762435482692869,0.999298,0.998600,0.999447,0.995189,0.995303,0.998924,0.998600,0.998859 
1762435482695535,0.999283,0.998604,0.999344,0.995223,0.995295,0.998913,0.998611,0.998867 
1762435482698202,0.999325,0.998630,0.999409,0.995250,0.995265,0.998955,0.998626,0.998859 
1762435482700869,0.999279,0.998588,0.999378,0.995269,0.995307,0.998924,0.998645,0.998882 
1762435482703535,0.999351,0.998611,0.999397,0.995223,0.995265,0.998905,0.998619,0.998924 
1762435482706202,0.999271,0.998638,0.999424,0.995246,0.995261,0.998947,0.998611,0.998852 
1762435482708868,0.999245,0.998596,0.999458,0.995215,0.995230,0.998928,0.998619,0.998859 
1762435482711535,0.999332,0.998607,0.999374,0.995211,0.995257,0.998871,0.998615,0.998848 
1762435482714202,0.999264,0.998645,0.999420,0.995181,0.995265,0.998932,0.998596,0.998867 
1762435482716868,0.999290,0.998638,0.999454,0.995211,0.995246,0.998951,0.998623,0.998844 
1762435482719535,0.999237,0.998604,0.999397,0.995295,0.995292,0.998890,0.998619,0.998913 
1762435482722202,0.999264,0.998546,0.999428,0.995318,0.995288,0.998955,0.998611,0.998886 
1762435482724868,0.999386,0.998596,0.999386,0.995273,0.995284,0.998955,0.998626,0.998855 
1762435482727535,0.999348,0.998581,0.999405,0.995299,0.995280,0.998920,0.998653,0.998886 
1762435482730202,0.999332,0.998619,0.999374,0.995185,0.995280,0.998936,0.998581,0.998844 
1762435482732868,0.999378,0.998619,0.999390,0.995269,0.995246,0.998901,0.998592,0.998836 
1762435482735535,0.999279,0.998722,0.999412,0.995200,0.995284,0.998932,0.998600,0.998897 
1762435482738201,0.999248,0.998584,0.999386,0.995230,0.995280,0.998932,0.998584,0.998848 
1762435482740868,0.999321,0.998592,0.999340,0.995303,0.995299,0.998936,0.998604,0.998878 
1762435482743534,0.999340,0.998592,0.999470,0.995238,0.995292,0.998936,0.998626,0.998867 
1762435482746201,0.999294,0.998676,0.999386,0.995219,0.995261,0.998939,0.998577,0.998882 
1762435482748868,0.999359,0.998619,0.999367,0.995234,0.995246,0.998916,0.998611,0.998840 
1762435482751534,0.999279,0.998619,0.999382,0.995173,0.995253,0.998928,0.998607,0.998871 
1762435482754201,0.999290,0.998565,0.999378,0.995284,0.995284,0.998947,0.998607,0.998867 
1762435482756868,0.999328,0.998588,0.999420,0.995322,0.995265,0.998943,0.998611,0.998874 
1762435482759534,0.999252,0.998607,0.999466,0.995234,0.995265,0.998924,0.998642,0.998901 
1762435482762201,0.999279,0.998638,0.999451,0.995230,0.995250,0.998936,0.998588,0.998874 
1762435482764868,0.999351,0.998623,0.999397,0.995261,0.995295,0.998909,0.998600,0.998874 
1762435482767534,0.999290,0.998688,0.999344,0.995139,0.995265,0.998920,0.998607,0.998886 
1762435482770201,0.999187,0.998581,0.999405,0.995181,0.995326,0.998932,0.998623,0.998886 
1762435482772867,0.999336,0.998607,0.999374,0.995242,0.995269,0.998932,0.998584,0.998844 
1762435482775534,0.999359,0.998638,0.999363,0.995265,0.995253,0.998886,0.998604,0.998852 
1762435482778201,0.999378,0.998638,0.999420,0.995250,0.995265,0.998928,0.998619,0.998897 
1762435482780867,0.999405,0.998596,0.999405,0.995284,0.995269,0.998947,0.998584,0.998852 
1762435482783534,0.999290,0.998565,0.999477,0.995292,0.995292,0.998962,0.998584,0.998897 
1762435482786201,0.999325,0.998623,0.999409,0.995253,0.995257,0.998932,0.998604,0.998890 
1762435482788867,0.999283,0.998596,0.999363,0.995280,0.995269,0.998932,0.998588,0.998871 
1762435482791534,0.999290,0.998539,0.999409,0.995215,0.995257,0.998943,0.998623,0.998878 
1762435482794201,0.999306,0.998653,0.999355,0.995208,0.995280,0.998924,0.998592,0.998855 
1762435482796867,0.999336,0.998607,0.999386,0.995242,0.995299,0.998955,0.998596,0.998848 
1762435482799534,0.999340,0.998619,0.999386,0.995276,0.995246,0.998943,0.998649,0.998871 
1762435482802200,0.999367,0.998592,0.999378,0.995273,0.995292,0.998920,0.998634,0.998916 
1762435482804867,0.999283,0.998619,0.999374,0.995314,0.995250,0.998970,0.998596,0.998909 
1762435482807533,0.999317,0.998607,0.999367,0.995208,0.995284,0.998916,0.998611,0.998878 
1762435482810200,0.999271,0.998501,0.999386,0.995280,0.995273,0.998913,0.998604,0.998878 
1762435482812867,0.999275,0.998638,0.999409,0.995162,0.995265,0.998939,0.998584,0.998844 
1762435482815533,0.999313,0.998527,0.999390,0.995276,0.995284,0.998916,0.998611,0.998874 
1762435482818200,0.999245,0.998645,0.999458,0.995162,0.995269,0.998932,0.998596,0.998848 
1762435482820867,0.999233,0.998649,0.999420,0.995208,0.995250,0.998939,0.998611,0.998886 
1762435482823533,0.999302,0.998653,0.999424,0.995219,0.995299,0.998939,0.998619,0.998867 
1762435482826200,0.999256,0.998668,0.999393,0.995185,0.995288,0.998951,0.998584,0.998863 
1762435482828867,0.999290,0.998604,0.999432,0.995238,0.995250,0.998947,0.998581,0.998852 
1762435482831533,0.999233,0.998554,0.999370,0.995227,0.995288,0.998936,0.998615,0.998874 
1762435482834200,0.999256,0.998581,0.999401,0.995253,0.995265,0.998920,0.998581,0.998897 
1762435482836866,0.999271,0.998611,0.999390,0.995253,0.995288,0.998943,0.998592,0.998848 
1762435482839533,0.999355,0.998607,0.999328,0.995299,0.995265,0.998924,0.998634,0.998867 
1762435482842200,0.999344,0.998672,0.999428,0.995185,0.995295,0.998932,0.998584,0.998893 
1762435482844866,0.999267,0.998584,0.999447,0.995230,0.995250,0.998924,0.998577,0.998863 
1762435482847533,0.999332,0.998665,0.999374,0.995211,0.995242,0.998890,0.998623,0.998832 
1762435482850200,0.999332,0.998657,0.999397,0.995158,0.995307,0.998897,0.998600,0.998859 
1762435482852866,0.999313,0.998615,0.999370,0.995200,0.995250,0.998920,0.998588,0.998848 
1762435482855533,0.999306,0.998584,0.999367,0.995273,0.995261,0.998947,0.998619,0.998863 
1762435482858200,0.999302,0.998615,0.999428,0.995223,0.995257,0.998939,0.998630,0.998890 
1762435482860866,0.999351,0.998642,0.999424,0.995238,0.995299,0.998943,0.998600,0.998867 
1762435482863533,0.999382,0.998699,0.999355,0.995204,0.995295,0.998936,0.998604,0.998848 
1762435482866200,0.999325,0.998649,0.999363,0.995215,0.995284,0.998913,0.998588,0.998878 
1762435482868866,0.999298,0.998584,0.999412,0.995227,0.995269,0.998966,0.998588,0.998874 
1762435482871532,0.999214,0.998626,0.999412,0.995143,0.995280,0.998936,0.998604,0.998855 
1762435482874199,0.999260,0.998592,0.999470,0.995253,0.995253,0.998893,0.998611,0.998893 
1762435482876866,0.999325,0.998642,0.999348,0.995284,0.995261,0.998936,0.998588,0.998916 
1762435482879532,0.999370,0.998623,0.999420,0.995253,0.995269,0.998970,0.998619,0.998863 
1762435482882199,0.999252,0.998645,0.999508,0.995227,0.995284,0.998928,0.998607,0.998863 
1762435482884866,0.999405,0.998527,0.999355,0.995292,0.995303,0.998928,0.998607,0.998893 
1762435482887532,0.999344,0.998665,0.999393,0.995219,0.995276,0.998939,0.998577,0.998844 
1762435482890199,0.999321,0.998672,0.999390,0.995127,0.995253,0.998909,0.998607,0.998840 
1762435482892866,0.999256,0.998501,0.999412,0.995299,0.995246,0.998901,0.998619,0.998871 
1762435482895532,0.999298,0.998607,0.999344,0.995292,0.995280,0.998951,0.998626,0.998859 
1762435482898199,0.999229,0.998695,0.999447,0.995227,0.995295,0.998932,0.998607,0.998878 
1762435482900865,0.999306,0.998604,0.999401,0.995273,0.995292,0.998936,0.998615,0.998913 
1762435482903532,0.999302,0.998577,0.999363,0.995322,0.995326,0.998966,0.998626,0.998897 
1762435482906199,0.999294,0.998623,0.999432,0.995299,0.995253,0.998947,0.998626,0.998874 
1762435482908865,0.999298,0.998623,0.999428,0.995223,0.995257,0.998928,0.998596,0.998844 
1762435482911532,0.999302,0.998649,0.999393,0.995192,0.995269,0.998920,0.998623,0.998852 
1762435482914199,0.999271,0.998665,0.999382,0.995211,0.995246,0.998924,0.998604,0.998874 
1762435482916865,0.999287,0.998546,0.999428,0.995265,0.995253,0.998939,0.998600,0.998901 
1762435482919532,0.999252,0.998634,0.999439,0.995284,0.995253,0.998989,0.998630,0.998882 
1762435482922199,0.999287,0.998623,0.999420,0.995196,0.995253,0.998932,0.998626,0.998886 
1762435482924865,0.999306,0.998581,0.999393,0.995246,0.995238,0.998920,0.998604,0.998901 
1762435482927532,0.999332,0.998607,0.999374,0.995208,0.995269,0.998958,0.998584,0.998901 
1762435482930199,0.999283,0.998584,0.999447,0.995250,0.995307,0.998947,0.998619,0.998882 
1762435482932865,0.999298,0.998653,0.999412,0.995208,0.995276,0.998916,0.998607,0.998901 
1762435482935531,0.999328,0.998596,0.999378,0.995200,0.995284,0.998920,0.998577,0.998832 
1762435482938198,0.999344,0.998596,0.999386,0.995273,0.995303,0.998920,0.998607,0.998928 
1762435482940865,0.999340,0.998703,0.999393,0.995200,0.995303,0.998905,0.998596,0.998878 
1762435482943531,0.999390,0.998562,0.999382,0.995269,0.995311,0.998916,0.998588,0.998867 
1762435482946198,0.999328,0.998676,0.999393,0.995173,0.995253,0.998913,0.998600,0.998848 
1762435482948865,0.999317,0.998630,0.999439,0.995219,0.995250,0.998916,0.998577,0.998897 
1762435482951531,0.999199,0.998497,0.999405,0.995276,0.995238,0.998943,0.998607,0.998852 
1762435482954198,0.999340,0.998638,0.999359,0.995295,0.995257,0.998928,0.998573,0.998878 
1762435482956865,0.999302,0.998649,0.999439,0.995230,0.995269,0.998947,0.998611,0.998863 
1762435482959531,0.999248,0.998596,0.999428,0.995250,0.995292,0.998939,0.998619,0.998901 
1762435482962198,0.999351,0.998668,0.999412,0.995280,0.995261,0.998924,0.998607,0.998852 
1762435482964865,0.999245,0.998607,0.999458,0.995276,0.995314,0.998897,0.998638,0.998920 
1762435482967531,0.999340,0.998584,0.999405,0.995257,0.995292,0.998924,0.998592,0.998859 
1762435482970198,0.999241,0.998600,0.999378,0.995292,0.995269,0.998932,0.998623,0.998829 
1762435482972864,0.999355,0.998588,0.999466,0.995227,0.995250,0.998920,0.998607,0.998874 
1762435482975531,0.999432,0.998562,0.999351,0.995314,0.995299,0.998859,0.998607,0.998874 
1762435482978198,0.999412,0.998596,0.999348,0.995356,0.995265,0.998913,0.998623,0.998878 
1762435482980864,0.999283,0.998615,0.999382,0.995253,0.995280,0.998932,0.998630,0.998897 
1762435482983531,0.999340,0.998626,0.999439,0.995227,0.995246,0.998913,0.998600,0.998909 
1762435482986198,0.999298,0.998596,0.999355,0.995303,0.995280,0.998932,0.998638,0.998848 
1762435482988864,0.999279,0.998676,0.999447,0.995173,0.995288,0.998890,0.998588,0.998852 
1762435482991531,0.999321,0.998649,0.999424,0.995215,0.995250,0.998939,0.998592,0.998905 
1762435482994198,0.999271,0.998607,0.999401,0.995318,0.995276,0.998936,0.998611,0.998867 
1762435482996864,0.999271,0.998634,0.999451,0.995219,0.995311,0.998932,0.998611,0.998882 
1762435482999531,0.999306,0.998615,0.999432,0.995276,0.995265,0.998901,0.998600,0.998909 
1762435483002197,0.999340,0.998584,0.999424,0.995292,0.995284,0.998962,0.998634,0.998859 
1762435483004864,0.999252,0.998619,0.999466,0.995265,0.995273,0.998928,0.998626,0.998886 
1762435483007530,0.999290,0.998588,0.999412,0.995292,0.995288,0.998909,0.998604,0.998886 
1762435483010197,0.999256,0.998619,0.999397,0.995143,0.995299,0.998936,0.998630,0.998859 
1762435483012864,0.999245,0.998611,0.999405,0.995242,0.995257,0.998928,0.998626,0.998848 
1762435483015530,0.999302,0.998611,0.999432,0.995223,0.995253,0.998928,0.998611,0.998924 
1762435483018197,0.999267,0.998611,0.999428,0.995257,0.995257,0.998943,0.998607,0.998852 
1762435483020864,0.999245,0.998577,0.999416,0.995269,0.995257,0.998939,0.998653,0.998867 
1762435483023530,0.999374,0.998611,0.999355,0.995219,0.995265,0.998916,0.998615,0.998913 
1762435483026197,0.999325,0.998554,0.999370,0.995280,0.995246,0.998920,0.998607,0.998859 
1762435483028864,0.999348,0.998645,0.999355,0.995242,0.995299,0.998920,0.998596,0.998810 
1762435483031530,0.999306,0.998634,0.999405,0.995223,0.995273,0.998909,0.998630,0.998905 
1762435483034197,0.999306,0.998581,0.999351,0.995227,0.995292,0.998962,0.998596,0.998867 
1762435483036863,0.999279,0.998623,0.999409,0.995253,0.995288,0.998951,0.998642,0.998890 
1762435483039530,0.999351,0.998630,0.999466,0.995204,0.995292,0.998939,0.998596,0.998871 
1762435483042197,0.999363,0.998604,0.999355,0.995292,0.995311,0.998924,0.998619,0.998886 
1762435483044863,0.999321,0.998619,0.999416,0.995292,0.995273,0.998916,0.998607,0.998855 
1762435483047530,0.999237,0.998630,0.999416,0.995276,0.995230,0.998932,0.998615,0.998936 
1762435483050197,0.999294,0.998550,0.999439,0.995253,0.995242,0.998913,0.998592,0.998844 
1762435483052863,0.999287,0.998649,0.999328,0.995250,0.995246,0.998909,0.998615,0.998840 
1762435483055530,0.999290,0.998611,0.999416,0.995192,0.995280,0.998901,0.998600,0.998863 
