Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
1762435483656224,21.341463,-16.524391,13.353659,0.612793,-0.290039,0.747070
1762435483666138,27.439026,-16.341463,11.890244,0.613281,-0.291016,0.747070
1762435483676053,45.853661,-14.634147,5.060976,0.612793,-0.292969,0.747070
1762435483685968,65.731712,-12.621951,-1.402439,0.612793,-0.293457,0.746582
1762435483695883,73.475609,-11.280488,-3.048780,0.613770,-0.287598,0.747070
1762435483705798,65.914635,-9.085366,-2.865854,0.614746,-0.277832,0.748047
1762435483715713,56.890244,-7.439024,-3.780488,0.617188,-0.275879,0.749023
1762435483725628,76.768295,-6.890244,-5.731708,0.618652,-0.295898,0.747559
1762435483735543,69.695122,-16.036585,34.268295,0.609863,-0.329102,0.729980
1762435483745458,101.097565,-52.560978,77.987808,0.599609,-0.354492,0.708984
1762435483755373,135.548782,-78.597565,62.439026,0.599609,-0.321777,0.706543
1762435483765288,112.256104,-61.036587,26.646341,0.611328,-0.267578,0.722168
1762435483775203,78.475609,-28.048780,2.195122,0.626953,-0.245605,0.740723
1762435483785117,71.768295,-8.597561,3.536585,0.634766,-0.253418,0.744629
1762435483795032,87.012199,-17.560976,20.609756,0.631836,-0.262207,0.736328
1762435483804948,91.768295,-31.951220,28.719513,0.631348,-0.244629,0.732910
1762435483814862,74.756096,-24.451220,20.304878,0.636230,-0.217773,0.738770
1762435483824777,60.182930,-11.829268,10.548780,0.639648,-0.201660,0.741699
1762435483834692,54.024391,-9.878049,9.756098,0.641113,-0.190430,0.740723
1762435483844608,45.426830,-11.341464,10.426829,0.643555,-0.174316,0.740723
1762435483854523,37.012196,-7.804878,3.780488,0.651367,-0.154297,0.747559
1762435483864438,19.085367,-3.902439,1.097561,0.655273,-0.147461,0.750000
1762435483874352,15.365854,-4.512195,2.500000,0.656250,-0.145508,0.749512
1762435483884267,13.231708,-4.207317,1.646342,0.657227,-0.142578,0.749512
1762435483894182,13.658537,-2.926829,-0.304878,0.658203,-0.143066,0.749512
1762435483904097,17.012196,-2.682927,-1.829268,0.659180,-0.142090,0.749023
1762435483914012,18.292683,-2.621951,-2.195122,0.660645,-0.139648,0.749023
1762435483923927,15.121952,-2.378049,-0.792683,0.661621,-0.133789,0.749023
1762435483933841,10.670732,-2.073171,0.792683,0.662109,-0.129883,0.748047
1762435483943757,7.926829,-2.865854,2.804878,0.662598,-0.123047,0.748047
1762435483953671,0.426829,-2.134146,3.414634,0.663574,-0.116699,0.748047
1762435483963586,-2.500000,-1.707317,3.170732,0.663574,-0.115234,0.747559
1762435483973501,0.000000,-1.890244,2.804878,0.664062,-0.114746,0.746582
1762435483983416,2.500000,-1.646342,1.707317,0.664551,-0.116211,0.746582
1762435483993331,6.829268,-0.792683,0.000000,0.665527,-0.117188,0.747070
1762435484003246,8.109756,-0.426829,-1.829268,0.665039,-0.115723,0.747070
1762435484013161,6.463415,-0.182927,-2.500000,0.665527,-0.112305,0.747070
1762435484023076,1.951220,0.121951,-1.585366,0.666016,-0.107910,0.748047
1762435484032991,-3.048780,0.609756,-0.121951,0.666016,-0.104980,0.748047
1762435484042906,-6.097561,0.670732,1.524390,0.666992,-0.101074,0.748535
1762435484052821,-11.036586,1.402439,2.865854,0.667969,-0.098145,0.748535
1762435484062736,-11.829268,1.768293,3.231707,0.667969,-0.098633,0.748047
1762435484072651,-8.170732,1.829268,2.378049,0.668457,-0.101562,0.747070
1762435484082566,-1.341463,1.280488,0.914634,0.668457,-0.104004,0.746094
1762435484092481,5.487805,0.182927,-0.731707,0.667480,-0.106934,0.744141
1762435484102395,16.707317,-2.317073,-2.378049,0.667969,-0.109863,0.743652
1762435484112310,21.951220,-6.219512,-2.743902,0.666504,-0.109863,0.741211
1762435484132140,28.780489,-16.768293,-2.500000,0.667969,-0.105469,0.743164
1762435484142055,21.524391,-15.487805,-1.524390,0.668945,-0.100098,0.744141
1762435484151970,14.573171,-12.926829,-1.097561,0.669922,-0.095703,0.745117
1762435484161885,8.597561,-11.463415,-1.036585,0.671387,-0.091797,0.745605
1762435484171800,3.292683,-9.146341,-1.341463,0.673340,-0.090332,0.745605
1762435484181715,2.682927,-7.621952,-1.890244,0.674805,-0.087891,0.745117
1762435484191630,-2.256098,-5.121951,-1.707317,0.676270,-0.084473,0.745117
1762435484201545,-5.243903,-3.902439,-1.158537,0.676270,-0.083496,0.744141
1762435484211460,-4.146341,-4.573171,-0.670732,0.676270,-0.082031,0.742676
1762435484221375,-0.304878,-17.317074,-1.524390,0.673340,-0.083984,0.736328
1762435484231290,14.268293,-46.951221,-5.975610,0.666992,-0.087402,0.727051
1762435484251120,26.524391,-55.060978,-7.317073,0.677246,-0.088379,0.731934
1762435484261034,24.512196,-50.853661,-8.475610,0.681152,-0.085449,0.731934
1762435484270949,20.914635,-43.841465,-9.451220,0.684570,-0.082031,0.731934
1762435484280864,15.792684,-34.634148,-9.085366,0.688477,-0.076660,0.731445
1762435484290780,7.073171,-23.597561,-6.524390,0.693359,-0.069336,0.731445
1762435484300694,-6.707317,-9.085366,-1.280488,0.699707,-0.059570,0.732422
1762435484310609,-24.024391,8.658537,4.512195,0.705566,-0.053711,0.732910
1762435484320524,-30.182928,20.853659,6.707317,0.710449,-0.052734,0.733887
1762435484330439,-36.219513,40.731709,8.048780,0.713379,-0.049805,0.734863
1762435484340354,-44.207317,61.646343,10.304878,0.724121,-0.051758,0.743652
1762435484350269,-53.475613,61.890244,7.743903,0.713867,-0.046875,0.732422
1762435484360184,-61.402439,63.353661,7.865854,0.712891,-0.047363,0.731934
1762435484370099,-59.512196,52.865856,5.365854,0.709473,-0.050781,0.729492
1762435484380014,-55.609756,40.731709,3.597561,0.706055,-0.053223,0.727051
1762435484389929,-55.914635,31.768293,2.256098,0.705078,-0.053223,0.727051
1762435484409758,-51.768295,21.524391,0.792683,0.699707,-0.063965,0.725586
1762435484419673,-36.707317,16.402439,1.158537,0.696777,-0.072754,0.724609
1762435484429588,-26.463415,15.731708,1.036585,0.695801,-0.078613,0.726562
1762435484439503,-20.121952,14.634147,0.182927,0.693848,-0.083496,0.727051
1762435484449418,-15.000000,12.804878,-0.487805,0.692871,-0.087402,0.728516
1762435484459333,16.707317,11.951220,-10.914635,0.698242,-0.079102,0.737793
1762435484469248,-25.792683,19.390244,-5.975610,0.695312,-0.079102,0.737793
1762435484479163,-29.512196,12.804878,-2.073171,0.689453,-0.081055,0.734375
1762435484489078,-34.573170,6.097561,0.426829,0.684570,-0.081055,0.733887
1762435484498993,-39.451221,5.548780,-1.585366,0.681641,-0.081543,0.734375
1762435484508908,-42.012196,5.792683,-2.926829,0.680176,-0.086914,0.735840
1762435484518823,-35.243904,6.097561,-5.609756,0.681152,-0.093750,0.738281
1762435484528738,-29.573172,7.439024,-6.951220,0.685059,-0.102051,0.742676
1762435484538653,-25.426830,12.926829,-3.414634,0.689453,-0.113281,0.748535
1762435484548568,-14.268293,19.329269,0.121951,0.690918,-0.127930,0.751953
1762435484568397,3.841464,19.024391,7.926829,0.686035,-0.145508,0.750000
1762435484578312,5.792683,13.963415,5.914634,0.686035,-0.150879,0.750000
1762435484588227,2.195122,9.329268,6.585366,0.688965,-0.155762,0.751953
1762435484598142,-0.670732,5.853659,9.695122,0.694336,-0.160156,0.755859
1762435484608057,-3.902439,5.000000,11.646341,0.699707,-0.164062,0.760254
1762435484617972,-7.378049,6.951220,11.585366,0.703125,-0.169922,0.763184
1762435484627887,-6.890244,9.634147,10.914635,0.703125,-0.180176,0.763672
1762435484637802,-2.317073,9.817074,10.975610,0.700195,-0.192871,0.761719
1762435484647717,4.085366,10.243902,12.073171,0.696777,-0.208008,0.759766
1762435484657632,9.146341,12.926829,15.670732,0.693848,-0.226074,0.758301
1762435484667547,16.219513,15.975610,20.060976,0.690918,-0.247070,0.757324
1762435484677462,24.451220,17.500000,26.036587,0.688477,-0.269531,0.755859
1762435484687377,33.414635,16.219513,33.780487,0.685547,-0.291504,0.753418
1762435484697292,40.060978,12.621951,43.475613,0.682617,-0.311523,0.750488
1762435484707207,45.609756,9.329268,51.585365,0.679199,-0.328125,0.747070
1762435484727036,53.963417,7.743903,56.280491,0.673828,-0.355957,0.740234
1762435484736951,59.573174,14.634147,58.353661,0.674805,-0.374512,0.740723
1762435484746866,68.841469,24.695122,66.524391,0.675293,-0.393066,0.741211
1762435484756781,82.073174,25.426830,75.426834,0.676758,-0.405273,0.741211
1762435484766696,90.853661,24.146341,84.207321,0.679688,-0.410156,0.743164
1762435484776611,95.670731,22.073172,92.317078,0.682617,-0.409180,0.746582
1762435484786526,99.817078,23.780489,98.231712,0.683105,-0.403320,0.749512
1762435484796441,101.402443,25.853659,101.829269,0.679688,-0.392578,0.750488
1762435484806356,100.609756,26.219513,102.682930,0.671387,-0.379395,0.749023
1762435484816271,99.268295,25.000000,102.560982,0.659180,-0.365723,0.745117
1762435484826186,98.414635,21.219513,104.207321,0.645020,-0.352539,0.740234
1762435484836101,100.487808,14.634147,106.829269,0.631348,-0.338379,0.734863
1762435484846016,103.231712,7.560976,108.719513,0.620605,-0.321289,0.729492
1762435484855931,100.182930,-1.890244,112.012199,0.613770,-0.303223,0.725098
1762435484865846,96.158539,-10.609756,113.841469,0.610352,-0.284668,0.722656
1762435484875760,92.560974,-14.817074,113.597565,0.610840,-0.267090,0.723145
1762435484885675,88.536591,-12.987805,112.378052,0.612305,-0.250488,0.723633
1762435484895590,86.219513,-8.902439,110.548782,0.613281,-0.239746,0.724121
1762435484905505,90.731712,-5.426829,110.426834,0.613281,-0.233398,0.723633
1762435484915420,101.707321,-3.597561,113.109756,0.610840,-0.227539,0.721680
1762435484925335,113.231712,-2.134146,116.646347,0.607910,-0.217285,0.718750
1762435484935250,118.170738,4.634147,120.731712,0.605469,-0.201172,0.716797
1762435484945165,113.109756,13.292684,125.792686,0.602539,-0.180664,0.713867
1762435484955080,103.170731,13.414635,129.024399,0.598633,-0.158691,0.710938
1762435484964995,92.073174,13.475610,127.560982,0.596680,-0.138184,0.709961
1762435484974910,89.024391,16.951220,118.109756,0.595215,-0.119141,0.710938
1762435484984825,91.646347,22.682928,103.780487,0.592285,-0.102051,0.710449
1762435484994740,94.146347,25.243902,91.097565,0.586914,-0.087891,0.708984
1762435485004655,98.963417,26.402439,80.731712,0.580078,-0.075684,0.706055
1762435485014570,104.695122,32.987804,72.560974,0.574219,-0.064453,0.704590
1762435485024485,110.548782,42.743904,64.756096,0.570312,-0.051758,0.706055
1762435485034399,116.219513,65.182930,58.658539,0.566895,-0.037109,0.708984
1762435485044315,115.731712,80.792686,56.341465,0.562500,-0.019531,0.712402
1762435485054229,115.426834,82.195122,56.707317,0.556152,0.000488,0.714355
1762435485064144,110.487808,80.487808,59.085369,0.548340,0.023926,0.714844
1762435485074059,97.560974,76.341469,60.609756,0.541016,0.050293,0.716797
1762435485083974,83.292686,71.097565,58.414635,0.537109,0.073730,0.720215
1762435485093889,72.865852,63.292683,53.292683,0.535156,0.090820,0.723145
1762435485103804,66.707321,57.378052,52.195122,0.535645,0.101074,0.728516
1762435485113720,59.878052,51.402439,55.670734,0.536621,0.111328,0.736328
1762435485123634,50.548782,46.036587,58.719513,0.537598,0.124023,0.746094
1762435485133549,41.524391,47.317074,57.865856,0.538086,0.137207,0.757812
1762435485143464,38.109756,53.780491,52.560978,0.536133,0.146484,0.770508
1762435485153379,38.048782,63.292683,47.439026,0.532227,0.150391,0.782227
1762435485163294,44.390244,72.804878,43.963417,0.527832,0.147949,0.792969
1762435485173209,50.426830,78.292686,43.109756,0.524414,0.144531,0.802246
1762435485183124,50.304878,70.792686,45.792683,0.521973,0.138672,0.812012
1762435485193038,47.317074,57.500000,51.829269,0.520996,0.131348,0.823242
1762435485202954,42.865856,43.292683,60.304878,0.520508,0.123047,0.837402
1762435485212868,37.682926,32.987804,69.878052,0.521484,0.117188,0.856445
1762435485222783,30.121952,24.512196,76.951218,0.522949,0.116211,0.877441
1762435485232698,19.817074,22.804878,82.560974,0.523926,0.116211,0.898926
1762435485242613,10.121951,28.597561,88.231712,0.524414,0.113281,0.919922
1762435485252528,9.024390,44.695122,93.658539,0.522461,0.106934,0.940430
1762435485262444,12.439025,67.926834,98.109756,0.517578,0.100098,0.955078
1762435485272358,15.000000,81.341469,102.621956,0.506348,0.095703,0.957031
1762435485282273,15.365854,80.121956,106.585365,0.490234,0.094727,0.949707
1762435485292188,16.463415,70.121956,108.414635,0.472168,0.097656,0.940918
1762435485302103,15.121952,61.036587,107.012199,0.455078,0.101562,0.931641
1762435485312020,17.256098,56.341465,106.097565,0.436523,0.101562,0.920898
1762435485321933,16.585365,60.243904,110.304878,0.418945,0.102051,0.910156
1762435485331848,10.304878,63.719513,113.414635,0.400391,0.108398,0.901367
1762435485341763,4.024390,54.817074,109.573174,0.383301,0.123535,0.896973
1762435485351678,-8.902439,47.865856,98.902443,0.368652,0.145020,0.896973
1762435485361593,-27.256098,39.146343,84.268295,0.354492,0.166016,0.899902
1762435485371508,-37.987804,27.195122,69.573174,0.341309,0.181152,0.903809
1762435485381422,-44.085365,13.170732,56.707317,0.327637,0.191406,0.907227
1762435485391337,-43.719513,-1.402439,45.365856,0.314941,0.199219,0.908691
1762435485401253,-42.865856,-15.853659,34.146343,0.304199,0.204590,0.908691
1762435485411167,-39.146343,-29.634148,22.439026,0.296387,0.208496,0.910156
1762435485421082,-37.378048,-39.146343,11.829268,0.290527,0.209473,0.912598
1762435485430997,-37.256100,-48.231709,4.085366,0.287598,0.205078,0.914062
1762435485440912,-39.390244,-59.512196,1.829268,0.285156,0.193848,0.911133
1762435485450827,-39.878048,-73.536591,6.585366,0.281250,0.176270,0.904785
1762435485460742,-41.219513,-91.341469,15.243903,0.276855,0.158691,0.894531
1762435485470658,-45.304878,-112.621956,23.475611,0.272461,0.144043,0.882324
1762435485480572,-52.621952,-138.780487,28.536587,0.269043,0.134766,0.868652
1762435485490487,-62.317074,-167.560974,29.329269,0.268555,0.128418,0.854980
1762435485500402,-68.292686,-197.195129,24.634148,0.270020,0.122559,0.840820
1762435485510317,-70.243904,-226.402451,16.829269,0.276367,0.116211,0.828125
1762435485520233,-68.414635,-255.121964,7.865854,0.287109,0.108887,0.816406
1762435485530147,-64.085365,-297.743896,-3.048780,0.300293,0.105469,0.799805
1762435485540062,-81.158539,-166.890244,-6.951220,0.457031,0.065430,1.011719
1762435485549977,2.134146,-4.695122,8.963415,0.468750,0.029785,1.072266
1762435485569806,-25.243902,-46.890244,-4.024390,0.465332,0.020020,0.974121
1762435485579721,-0.792683,-26.646341,-10.487805,0.481934,0.001953,0.984375
1762435485589636,23.109756,-35.243904,-21.097561,0.495117,-0.002930,0.980469
1762435485599551,22.378050,-19.939024,-24.939026,0.508301,-0.010742,0.978516
1762435485609466,57.621952,38.109756,-31.524391,0.541504,-0.032715,1.011719
1762435485619381,90.000000,226.524399,-23.414635,0.615723,-0.062988,1.119629
1762435485629296,112.439026,363.658539,-4.146341,0.680176,-0.100098,1.198242
1762435485639212,130.792679,405.914642,18.841463,0.709961,-0.117188,1.206055
1762435485649126,126.097565,367.256104,27.560976,0.697266,-0.105957,1.151367
1762435485659041,104.634148,293.719513,17.500000,0.652344,-0.078125,1.063477
1762435485668956,76.219513,211.219513,2.012195,0.592285,-0.051758,0.971191
1762435485678872,64.146339,130.670731,-8.902439,0.534668,-0.036621,0.898438
1762435485688786,66.280487,72.134148,-12.012196,0.487793,-0.025879,0.850586
1762435485698701,63.109756,39.817074,-10.670732,0.449219,-0.008789,0.821777
1762435485708616,45.731709,-16.829269,-14.024390,0.400391,0.029297,0.776855
1762435485728446,-81.890244,-316.646362,-50.243904,0.258789,0.123047,0.545410
1762435485738361,-151.036591,-676.890259,-48.597561,0.212402,0.134766,0.388672
1762435485748275,-203.719513,-738.780518,-35.426830,0.225586,0.129883,0.272461
1762435485758191,-206.768295,-750.121948,-32.560978,0.297852,0.100586,0.241699
1762435485768106,-254.085373,-106.402443,53.841465,0.737305,-0.080566,0.952637
1762435485778020,24.512196,-53.902439,35.000000,0.718750,-0.031250,0.906738
1762435485787936,-72.500000,-36.707317,31.829269,0.679199,-0.016113,0.812988
1762435485797850,-50.609756,35.853661,24.512196,0.693359,-0.056152,0.858887
1762435485807765,84.268295,34.878048,-28.353659,0.712891,-0.048828,0.894531
1762435485817680,67.317078,138.841461,-42.012196,0.762695,-0.050781,0.976562
1762435485827595,76.829269,243.048782,-39.146343,0.810059,-0.070312,1.045410
1762435485837511,116.829269,276.524384,-38.658539,0.828125,-0.068359,1.061523
1762435485847425,128.902435,273.109772,-47.865856,0.821777,-0.033691,1.037109
1762435485857340,105.426834,253.292694,-67.560974,0.796875,0.018066,0.990723
1762435485867255,67.256096,215.182938,-89.024391,0.761230,0.071289,0.937988
1762435485877169,29.756098,167.621948,-106.097565,0.726074,0.116699,0.893066
