Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
1762435484043176,11.707317,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484053075,-4.695122,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484062973,-8.170732,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435484072871,8.170732,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484082770,9.329268,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484092668,-5.182927,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484102566,-14.878049,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484112465,1.219512,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484122363,7.256098,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484132262,-12.256098,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435484142160,-18.841463,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484152058,-4.451220,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484161957,-3.902439,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484171855,-13.109756,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484181754,-1.829268,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435484191652,16.646341,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484201550,4.207317,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484211448,-11.524390,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484221347,-1.707317,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484231245,4.573171,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484241145,5.731708,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484251042,-2.926829,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435484260940,-4.573171,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484270838,-1.768293,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484280737,-9.695122,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484290635,-14.085366,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484300533,1.951220,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484310432,9.390244,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484320330,-4.939024,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484330228,-3.475610,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435484340128,5.243903,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484350025,0.304878,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484359923,-1.219512,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484369822,-4.085366,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484379720,-9.085366,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484389619,-0.121951,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484399516,-8.780488,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484409415,-18.475611,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484419313,3.658537,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484429214,8.109756,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484439110,-3.048780,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484449009,6.463415,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484458906,7.439024,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484468805,-1.829268,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484478703,-7.134147,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484488601,8.963415,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484498500,9.085366,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484508398,6.280488,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484518296,-2.378049,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435484528195,-3.841464,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484538093,22.926830,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484547992,20.548780,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484557890,-8.658537,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435484567788,9.695122,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484577687,43.353661,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484587585,32.195122,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484597483,21.707317,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484607382,47.378052,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484617280,68.048782,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484627178,58.841465,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484637079,43.231709,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484646975,42.560978,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484656875,42.195122,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484666772,23.841463,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484676670,23.658537,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484686568,53.963417,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484696467,68.109756,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484706365,61.524391,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484716263,72.560974,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484726162,88.048782,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484736060,88.231712,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484745959,88.536591,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484755857,85.487808,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484765755,86.341469,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484775653,101.158539,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484785551,101.829269,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484795450,81.402443,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484805348,91.890244,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484815246,107.621956,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484825145,79.085365,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484835043,90.975609,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484844943,129.573181,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484854840,109.878052,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484864738,118.353661,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484874636,167.865860,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484884535,139.878052,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484894433,111.768295,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484904331,139.329269,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484914230,109.573174,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484924128,65.731712,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484934026,86.524391,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484943925,74.390244,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484953823,45.975613,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484963722,78.353661,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484973620,87.439026,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484983518,87.987808,0.000000,0.000000,0.000000,0.000000,0.000000
1762435484993416,116.829269,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485003316,102.743904,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485013213,96.829269,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485023111,92.865852,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485033010,52.134148,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485042908,46.280487,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485052808,24.939026,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485062705,-14.756098,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435485072603,-1.402439,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435485082501,8.292683,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485092400,11.829268,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485102299,59.756100,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485112197,103.170731,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485122095,102.560982,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485131993,76.036591,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485141892,2.134146,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485151791,-65.548782,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485161688,-88.719513,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435485171586,-72.682930,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435485181485,-41.585365,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435485191384,-16.280489,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435485201282,7.621952,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485211180,18.658537,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485221078,18.414635,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485230976,-23.414635,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485240878,-8.841464,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435485250773,-3.658537,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435485260672,12.804878,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485270570,23.475611,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485280468,28.658537,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485290366,40.792683,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485300265,46.158539,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485310163,31.951220,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485320061,14.878049,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485329960,-1.524390,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435485339858,13.963415,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485349756,-35.182926,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435485359656,-59.512196,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435485369553,-33.109756,-0.000000,-0.000000,0.000000,0.000000,0.000000
1762435485379451,-26.585367,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485389350,-33.048782,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485399248,-38.231709,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485409147,-44.634148,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485419044,-37.317074,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485428943,-38.353661,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485438841,-43.902439,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485448742,-33.231709,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485458638,-46.768295,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485468537,-44.268295,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485478435,-40.731709,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485488334,-43.292683,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485498232,-37.621952,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485508130,-59.146343,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485518028,-60.975613,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485527926,-47.500000,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485537825,-74.268295,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485547723,-29.024391,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485557621,44.329269,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485567520,0.609756,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485577418,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485587316,36.036587,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485597215,40.243904,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485607113,28.658537,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485617011,30.548780,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485626910,48.963417,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485636808,84.207321,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485646706,87.195122,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485656607,119.329269,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485666503,125.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485676402,30.731709,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485686300,101.768295,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485696198,40.792683,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485706096,26.646341,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485715994,47.926830,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485725893,-41.036587,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485735791,-9.512196,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485745690,-67.134148,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485755588,-117.378052,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485765486,-173.475616,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485775385,-47.012196,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485785283,97.804878,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485795182,-22.987806,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485805080,-4.207317,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485814978,60.060978,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485824876,55.914635,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485834775,50.609756,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485844673,64.085365,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485854571,102.073174,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485864472,48.109756,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485874368,-34.634148,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485884267,101.585365,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485894165,91.036591,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485904063,-2.743902,0.000000,0.000000,0.000000,0.000000,0.000000
1762435485913962,-22.073172,0.000000,0.000000,0.000000,0.000000,0.000000
