Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
1762435483193433,3.658537,-1.707317,1.463415,0.000977,-0.388184,0.933594
1762435483203410,4.817073,-1.951220,1.219512,0.001953,-0.390137,0.933594
1762435483213386,9.817074,-2.682927,1.768293,0.002930,-0.393066,0.934082
1762435483223363,13.780488,-3.658537,2.987805,0.003906,-0.395508,0.933105
1762435483233340,15.792684,-6.402439,4.817073,0.003906,-0.398926,0.931641
1762435483243317,18.719513,-11.402439,7.560976,0.003906,-0.402832,0.931641
1762435483253293,14.756098,-16.768293,13.353659,0.005371,-0.405762,0.931641
1762435483263270,5.792683,-23.902439,20.304878,0.006836,-0.407715,0.931641
1762435483273247,-4.878049,-31.158537,27.500000,0.008789,-0.410156,0.932129
1762435483283226,-14.024390,-36.768295,35.609756,0.011230,-0.409180,0.932617
1762435483293201,-19.878050,-41.158539,41.463417,0.013184,-0.407715,0.932129
1762435483303177,-22.926830,-42.378048,43.719513,0.015137,-0.406250,0.931152
1762435483313154,-16.463415,-41.585365,42.987804,0.016602,-0.405762,0.928711
1762435483323133,-7.256098,-37.987804,39.390244,0.018555,-0.402832,0.927246
1762435483333108,-1.951220,-30.304878,33.475609,0.020508,-0.396973,0.926270
1762435483343084,2.439024,-22.621952,26.829269,0.021484,-0.391113,0.925293
1762435483353061,5.609756,-16.524391,22.073172,0.022461,-0.385254,0.926270
1762435483363038,7.743903,-11.768293,17.682928,0.023926,-0.378906,0.928711
1762435483373015,6.768293,-7.621952,12.012196,0.024902,-0.374023,0.930664
1762435483382991,7.134147,-5.182927,6.890244,0.025879,-0.372070,0.931152
1762435483392968,10.000000,-4.085366,4.878049,0.026855,-0.371582,0.931152
1762435483402946,11.280488,-4.573171,5.243903,0.028320,-0.371094,0.931641
1762435483412922,5.243903,-4.695122,5.609756,0.030762,-0.367676,0.933105
1762435483422898,-3.597561,-4.695122,4.390244,0.032715,-0.366699,0.934082
1762435483432876,-6.768293,-5.731708,4.451220,0.034180,-0.369141,0.933594
1762435483442853,-3.841464,-7.256098,5.975610,0.035156,-0.372559,0.932617
1762435483452829,-0.243902,-7.987805,7.865854,0.036133,-0.374512,0.931152
1762435483462806,2.439024,-7.439024,9.146341,0.036133,-0.375977,0.929199
1762435483472782,4.817073,-7.378049,10.731708,0.037109,-0.377441,0.928711
1762435483482760,6.890244,-6.646342,11.280488,0.038086,-0.378418,0.927734
1762435483492736,8.109756,-5.975610,11.768293,0.039062,-0.378906,0.927734
1762435483502713,7.134147,-5.487805,11.158537,0.040527,-0.378418,0.928223
1762435483512689,4.939024,-5.975610,10.426829,0.042480,-0.377930,0.930176
1762435483522667,1.768293,-7.134147,10.000000,0.043457,-0.377441,0.931641
1762435483532643,-1.036585,-9.146341,10.548780,0.043945,-0.375977,0.932129
1762435483542620,-4.573171,-10.182927,10.975610,0.044922,-0.374512,0.932617
1762435483552597,-6.951220,-10.060976,11.036586,0.044922,-0.374023,0.932129
1762435483562573,-6.036585,-9.390244,10.914635,0.044922,-0.374023,0.931641
1762435483572550,-3.353659,-8.170732,10.670732,0.045410,-0.374512,0.931152
1762435483582527,-0.060976,-6.890244,9.512196,0.045898,-0.375488,0.930664
1762435483592505,3.902439,-6.158537,8.292683,0.046387,-0.377441,0.930176
1762435483602481,7.256098,-6.280488,7.743903,0.046875,-0.380371,0.929688
1762435483612457,12.439025,-7.256098,7.926829,0.047363,-0.383301,0.929199
1762435483622434,16.646341,-7.865854,9.939025,0.048340,-0.381836,0.928711
1762435483632412,6.524390,-10.975610,10.914635,0.050293,-0.383301,0.931152
1762435483642387,6.707317,-15.609756,16.951220,0.050293,-0.384766,0.931152
1762435483652364,8.414635,-19.390244,20.975611,0.050781,-0.383789,0.930664
1762435483662341,10.060976,-20.243902,23.414635,0.051270,-0.384277,0.930664
1762435483672318,24.085367,-21.219513,26.768293,0.050293,-0.386719,0.929199
1762435483682295,44.329269,-23.231709,30.975611,0.050293,-0.389160,0.928223
1762435483692271,55.792683,-23.902439,34.329269,0.051270,-0.385742,0.927734
1762435483702248,54.695122,-20.853659,32.804878,0.053711,-0.377930,0.928711
1762435483712225,46.585365,-16.524391,27.439026,0.056152,-0.373047,0.930176
1762435483722202,52.439026,-16.280489,29.573172,0.055664,-0.383301,0.931152
1762435483732178,68.597565,-23.170732,54.878052,0.054688,-0.389160,0.927246
1762435483742156,33.597561,-47.926830,103.414635,0.045898,-0.416016,0.914062
1762435483752133,61.463417,-86.402443,127.134148,0.045410,-0.410645,0.907227
1762435483762109,79.207321,-87.865852,95.365852,0.056152,-0.375977,0.913086
1762435483772086,60.609756,-54.085365,50.182926,0.066895,-0.354004,0.925781
1762435483782062,58.719513,-25.060976,38.414635,0.073242,-0.350586,0.936523
1762435483792040,59.390244,-25.975611,56.402439,0.072754,-0.355469,0.937500
1762435483802016,57.682930,-43.536587,72.012199,0.073730,-0.345703,0.935059
1762435483811993,48.963417,-46.341465,60.792683,0.079102,-0.325684,0.937012
1762435483821969,42.743904,-34.939026,42.865856,0.084473,-0.310547,0.940918
1762435483831946,38.414635,-28.597561,35.975609,0.087891,-0.298828,0.942383
1762435483841923,30.243904,-30.487806,32.195122,0.091797,-0.285645,0.943848
1762435483851900,25.121952,-27.560976,22.560976,0.098633,-0.270996,0.950684
1762435483861876,16.585365,-14.756098,11.463415,0.104980,-0.261230,0.957031
1762435483871854,9.329268,-9.085366,9.573171,0.106934,-0.258789,0.957520
1762435483881830,8.292683,-8.658537,8.048780,0.108887,-0.256348,0.958008
1762435483891807,8.841464,-7.134147,5.609756,0.110352,-0.256348,0.958984
1762435483901786,12.256098,-6.585366,5.853659,0.112305,-0.255859,0.959473
1762435483911760,13.963415,-6.768293,5.853659,0.113770,-0.253906,0.960449
1762435483921737,12.317074,-6.829268,5.548780,0.116211,-0.248535,0.961426
1762435483931714,7.987805,-5.548780,5.060976,0.117676,-0.243164,0.961426
1762435483941692,5.304878,-6.463415,5.914634,0.119629,-0.237305,0.962402
1762435483951667,0.182927,-4.756098,3.841464,0.122070,-0.230957,0.963379
1762435483961644,-2.743902,-3.597561,1.707317,0.123535,-0.228516,0.963379
1762435483971621,-1.646342,-4.695122,1.890244,0.124023,-0.228027,0.963379
1762435483981598,0.121951,-4.512195,2.378049,0.125488,-0.229004,0.963379
1762435483991575,3.902439,-3.841464,3.048780,0.125977,-0.230469,0.963867
1762435484001551,6.402439,-3.109756,2.073171,0.126465,-0.229980,0.963867
1762435484011528,6.768293,-1.890244,0.609756,0.126953,-0.227539,0.963867
1762435484021505,3.719512,-0.243902,-0.426829,0.128418,-0.223145,0.964844
1762435484031482,-0.609756,1.097561,-1.829268,0.129395,-0.219238,0.965332
1762435484041459,-3.475610,1.341463,-2.012195,0.130859,-0.215820,0.966309
1762435484051435,-7.621952,2.743902,-2.560976,0.132324,-0.212402,0.966797
1762435484061413,-8.963415,3.231707,-2.621951,0.132812,-0.212402,0.966797
1762435484071389,-6.768293,2.743902,-2.073171,0.133301,-0.214844,0.966309
1762435484081366,-1.402439,1.463415,-0.365854,0.133301,-0.217285,0.965820
1762435484091342,3.963415,0.000000,1.341463,0.133301,-0.219727,0.964844
1762435484101320,11.768293,-3.841464,4.329268,0.133301,-0.222656,0.964844
1762435484111296,15.060976,-5.182927,5.914634,0.133301,-0.221680,0.964355
1762435484121273,17.743902,-7.439024,7.621952,0.133789,-0.221680,0.966309
1762435484131250,17.743902,-7.682927,9.146341,0.134277,-0.218262,0.967773
1762435484141226,12.804878,-5.426829,7.439024,0.134766,-0.213867,0.968262
1762435484151204,8.658537,-3.292683,4.817073,0.135254,-0.210938,0.968750
1762435484161180,5.243903,-1.524390,2.012195,0.136719,-0.208008,0.969238
1762435484171157,2.621951,1.341463,-0.304878,0.137207,-0.207520,0.970215
1762435484181133,3.048780,1.707317,-0.975610,0.138184,-0.206543,0.970215
1762435484191110,0.487805,2.804878,-2.987805,0.139160,-0.203613,0.970703
1762435484201087,-1.951220,3.719512,-3.963415,0.139648,-0.202148,0.970215
1762435484211066,-1.829268,3.109756,-3.109756,0.139648,-0.201172,0.970215
1762435484221041,-0.914634,2.560976,-2.804878,0.139160,-0.202148,0.970703
1762435484231017,6.829268,-6.097561,-0.243902,0.135254,-0.203613,0.967285
1762435484240994,14.024390,-3.658537,3.353659,0.139160,-0.207520,0.976562
1762435484250972,15.731708,-5.975610,5.243903,0.137695,-0.207520,0.973633
1762435484260948,16.768293,-6.341464,3.963415,0.138184,-0.206543,0.974121
1762435484270924,16.585365,-4.634147,2.134146,0.138184,-0.204590,0.973145
1762435484280901,14.756098,-1.402439,0.487805,0.139648,-0.200195,0.972656
1762435484290878,9.085366,2.073171,-1.524390,0.141602,-0.193848,0.972168
1762435484300855,-1.646342,6.158537,-4.390244,0.144531,-0.185059,0.972656
1762435484310831,-14.451220,12.560976,-7.865854,0.146973,-0.180176,0.973633
1762435484320808,-17.804878,17.378050,-8.048780,0.147461,-0.179199,0.974121
1762435484330785,-20.670732,19.939024,-9.268293,0.146973,-0.177246,0.971680
1762435484340762,-23.658537,27.560976,-10.182927,0.149902,-0.181641,0.978027
1762435484350739,-27.012196,29.573172,-13.109756,0.144043,-0.176758,0.969727
1762435484360715,-30.060976,27.804878,-17.439024,0.142578,-0.178223,0.972168
1762435484370693,-27.621952,30.243904,-18.353659,0.141113,-0.180664,0.972656
1762435484380669,-26.707317,29.085367,-18.536587,0.139648,-0.181152,0.972656
1762435484390646,-28.536587,27.195122,-20.365854,0.138184,-0.181152,0.975098
1762435484400622,-31.280489,26.341465,-22.195122,0.135254,-0.182129,0.975098
1762435484410600,-27.012196,21.219513,-19.451220,0.131836,-0.187988,0.974609
1762435484420576,-19.268293,13.841464,-13.597561,0.128906,-0.192871,0.973633
1762435484430553,-13.536586,10.792684,-9.878049,0.126465,-0.197266,0.974121
1762435484440529,-9.817074,10.000000,-7.682927,0.124512,-0.200684,0.974121
1762435484450506,-7.439024,9.268293,-6.829268,0.123047,-0.203125,0.975098
1762435484460483,12.682927,14.634147,-6.768293,0.125000,-0.196777,0.981934
1762435484470460,-16.341463,23.597561,-17.682928,0.122070,-0.196777,0.981934
1762435484480437,-20.000000,16.707317,-16.585365,0.118652,-0.195801,0.979004
1762435484490413,-25.853659,11.158537,-18.109756,0.114746,-0.195801,0.976562
1762435484500390,-28.292683,10.914635,-22.378050,0.112305,-0.197266,0.975098
1762435484510367,-28.597561,10.609756,-24.024391,0.109375,-0.202637,0.975098
1762435484520345,-20.304878,9.512196,-22.378050,0.108887,-0.208984,0.977051
1762435484530321,-14.817074,10.487805,-20.121952,0.108887,-0.215820,0.980957
1762435484540297,-12.500000,16.219513,-13.963415,0.108398,-0.226074,0.984863
1762435484550274,-4.024390,20.365854,-3.963415,0.106445,-0.237305,0.985840
1762435484560252,3.231707,20.548780,6.707317,0.103027,-0.245117,0.984375
1762435484570228,4.939024,16.097561,10.609756,0.100098,-0.250977,0.983398
1762435484580205,7.012195,10.609756,9.024390,0.099121,-0.255859,0.984863
1762435484590181,2.987805,7.317073,7.926829,0.099609,-0.260742,0.990234
1762435484600158,-1.280488,5.914634,8.719512,0.101074,-0.265137,0.996582
1762435484610135,-4.634147,6.951220,7.865854,0.102539,-0.270020,1.001953
1762435484620111,-6.707317,10.609756,6.158537,0.102539,-0.277344,1.003906
1762435484630088,-4.939024,14.207317,7.073171,0.101074,-0.287598,1.001953
1762435484640065,-1.036585,15.853659,10.426829,0.097656,-0.299805,0.998047
1762435484650042,3.292683,17.073172,15.304878,0.093750,-0.312988,0.992676
1762435484660019,5.731708,18.597561,21.646341,0.089355,-0.328613,0.988281
1762435484669996,9.146341,18.048780,30.121952,0.083984,-0.346191,0.984863
1762435484679973,12.134147,15.853659,40.060978,0.078613,-0.364746,0.981445
1762435484689949,13.780488,11.646341,51.524391,0.073730,-0.381836,0.978516
1762435484699926,12.073171,6.463415,62.743904,0.068848,-0.396973,0.974609
1762435484709905,11.585366,1.951220,71.524391,0.064941,-0.411133,0.969727
1762435484719880,12.439025,-1.890244,75.731712,0.061523,-0.424316,0.964355
1762435484729856,15.426829,-4.268293,78.414635,0.058594,-0.439453,0.960449
1762435484739833,18.841463,-5.304878,85.243904,0.055664,-0.455078,0.957520
1762435484749810,23.048780,-6.646342,98.902443,0.053711,-0.468750,0.957031
1762435484759786,28.780489,-7.804878,113.414635,0.053711,-0.476562,0.959473
1762435484769763,29.939026,-7.621952,125.000000,0.055176,-0.477539,0.963379
1762435484779740,29.756098,-5.243903,133.841461,0.056152,-0.474609,0.967285
1762435484789717,30.365854,-0.670732,140.487808,0.056152,-0.466797,0.968262
1762435484799693,29.451220,4.756098,143.658539,0.054688,-0.456055,0.965820
1762435484809670,28.597561,7.439024,143.048782,0.050293,-0.442871,0.959473
1762435484819647,27.073172,7.134147,142.560974,0.043945,-0.428711,0.951172
1762435484829626,24.756098,3.475610,144.451218,0.037109,-0.413574,0.941895
1762435484839600,25.487806,-3.048780,147.500000,0.030762,-0.397461,0.933594
1762435484849577,24.390244,-11.463415,149.085373,0.027832,-0.379395,0.928223
1762435484859554,18.292683,-18.902439,149.756104,0.027344,-0.361328,0.925293
1762435484869532,14.024390,-24.268293,147.926834,0.029785,-0.344727,0.925293
1762435484879508,11.402439,-24.756098,144.878052,0.033691,-0.329590,0.925293
1762435484889484,9.390244,-20.853659,141.768295,0.037598,-0.317383,0.925293
1762435484899461,10.365854,-17.500000,140.609756,0.040039,-0.309570,0.924316
1762435484909438,15.243903,-15.975610,145.731705,0.041504,-0.302246,0.922852
1762435484919415,22.682928,-17.378050,155.548782,0.041992,-0.293457,0.918945
1762435484929391,27.865854,-21.402439,163.780487,0.042480,-0.279297,0.914551
1762435484939368,26.402439,-23.719513,167.865860,0.043945,-0.260254,0.910645
1762435484949345,18.658537,-23.719513,167.926834,0.046387,-0.239746,0.907227
1762435484959322,9.207317,-24.085367,163.109756,0.048828,-0.220215,0.904297
1762435484969299,5.670732,-24.146341,154.512192,0.051270,-0.206055,0.903320
1762435484979275,13.963415,-23.170732,144.573181,0.053223,-0.193848,0.901855
1762435484989253,25.000000,-25.060976,133.719513,0.053711,-0.182617,0.899414
1762435484999229,34.695122,-29.756098,125.182930,0.053223,-0.172363,0.895020
1762435485009206,45.975613,-36.158539,119.817078,0.052246,-0.162598,0.888672
1762435485019183,56.402439,-40.853661,115.426834,0.052734,-0.152344,0.884277
1762435485029160,69.268295,-40.060978,111.768295,0.054199,-0.140137,0.878906
1762435485039136,77.439026,-35.182926,109.329269,0.057617,-0.123535,0.876953
1762435485049113,80.731712,-26.829269,107.134148,0.062500,-0.104004,0.877441
1762435485059089,80.548782,-19.512196,106.829269,0.065918,-0.081055,0.875977
1762435485069066,73.536591,-15.731708,103.719513,0.070312,-0.055176,0.875488
1762435485079043,62.012196,-11.097561,96.158539,0.075684,-0.030762,0.876465
1762435485089020,53.780491,-8.902439,86.219513,0.082031,-0.012207,0.880859
1762435485098996,48.536587,-11.585366,78.353661,0.088867,0.000488,0.885742
1762435485108973,42.439026,-13.719513,76.402443,0.096680,0.011230,0.893066
1762435485118950,33.597561,-11.707317,75.792686,0.104980,0.023438,0.902344
1762435485128927,24.817074,-8.292683,72.926834,0.111328,0.036133,0.910645
1762435485138906,20.731709,-1.341463,67.256096,0.115723,0.045898,0.918457
1762435485148881,23.902439,9.390244,61.890244,0.118164,0.052734,0.923828
1762435485158857,28.536587,19.268293,59.573174,0.118164,0.053223,0.928223
1762435485168834,38.475609,25.609756,60.243904,0.117676,0.051758,0.933594
1762435485178811,39.634148,25.243902,61.463417,0.118652,0.049316,0.943359
1762435485188788,35.670734,20.731709,64.573174,0.120117,0.045410,0.956055
1762435485198764,28.109756,14.573171,69.451218,0.121582,0.040527,0.970703
1762435485208741,19.756098,10.426829,76.158539,0.122559,0.036133,0.987305
1762435485218718,10.975610,9.695122,81.524391,0.123535,0.035156,1.006836
1762435485228695,-0.304878,11.829268,83.902443,0.124512,0.036621,1.025391
1762435485238672,-11.585366,18.841463,85.914635,0.124512,0.037109,1.041504
1762435485248648,-16.768293,34.817074,90.182930,0.123047,0.033691,1.052734
1762435485258625,-12.987805,56.890244,96.280487,0.119629,0.028809,1.059082
1762435485268602,-8.597561,77.804878,101.951225,0.113281,0.025879,1.058594
1762435485278579,-8.963415,82.378052,106.158539,0.103516,0.026855,1.051270
1762435485288555,-10.182927,73.597565,108.658539,0.092285,0.029785,1.040527
1762435485298534,-12.073171,62.865856,107.500000,0.081543,0.035156,1.029297
1762435485308509,-12.682927,52.926830,105.060982,0.069824,0.038574,1.015137
1762435485318486,-11.524390,43.170734,107.621956,0.057129,0.042480,0.997559
1762435485328462,-17.682928,35.060978,109.451225,0.044922,0.048340,0.983398
1762435485338440,-22.012196,26.280489,106.036591,0.034180,0.059082,0.975586
1762435485348416,-29.329269,17.682928,94.634148,0.024902,0.075195,0.971191
1762435485358393,-42.012196,9.329268,76.097565,0.017578,0.092773,0.971191
1762435485368369,-51.463417,0.548781,57.439026,0.009766,0.106934,0.974121
1762435485378346,-56.036587,-8.170732,42.378048,0.001953,0.116699,0.976562
1762435485388323,-55.853661,-17.804878,31.097561,-0.004883,0.123535,0.978027
1762435485398300,-54.085365,-28.170732,20.975611,-0.010742,0.128418,0.977051
1762435485408277,-49.390244,-38.597561,11.036586,-0.014160,0.130859,0.977051
1762435485418254,-44.817074,-46.402439,0.792683,-0.016113,0.131836,0.978516
1762435485428231,-42.682926,-53.231709,-7.378049,-0.016113,0.129395,0.979492
1762435485438207,-44.085365,-60.426830,-11.524390,-0.015137,0.122070,0.979004
1762435485448186,-48.353661,-67.804878,-8.902439,-0.014648,0.109863,0.974609
1762435485458161,-53.353661,-79.695122,-1.707317,-0.015137,0.097168,0.967773
1762435485468137,-62.012196,-96.646347,5.060976,-0.016113,0.085449,0.958984
1762435485478114,-73.170731,-118.292686,8.353659,-0.016602,0.077148,0.950684
1762435485488091,-86.646347,-142.439026,6.951220,-0.014648,0.071289,0.942383
1762435485498068,-96.707321,-166.097565,0.792683,-0.010742,0.063965,0.934082
1762435485508044,-100.548782,-189.939026,-7.743903,-0.003906,0.055664,0.927246
1762435485518021,-100.487808,-212.073181,-16.646341,0.006836,0.045410,0.923340
1762435485527998,-96.219513,-235.487808,-26.402439,0.021484,0.036133,0.922363
1762435485537975,-93.292686,-250.060974,-36.463417,0.058594,0.006836,0.945312
1762435485547952,-12.926829,53.780491,3.963415,0.129883,-0.050293,1.139160
1762435485557928,-15.731708,71.524391,8.597561,0.130859,-0.047852,1.079590
1762435485567905,-17.621952,-6.585366,-9.451220,0.126465,-0.060547,1.038086
1762435485577882,4.268293,-13.597561,-11.646341,0.141113,-0.083008,1.049316
1762435485587859,24.207317,6.707317,-11.402439,0.154785,-0.092285,1.052246
1762435485597836,26.951220,16.341463,-15.121952,0.163574,-0.099121,1.046387
1762435485607813,56.036587,36.646343,-11.280488,0.173828,-0.120605,1.046387
1762435485617789,119.329269,132.073181,7.743903,0.204590,-0.147461,1.099121
1762435485627766,151.890244,294.939026,37.439026,0.241699,-0.180664,1.179688
1762435485637743,169.512192,386.280487,69.207321,0.260254,-0.196289,1.212402
1762435485647720,161.524399,386.097565,79.085365,0.257812,-0.187988,1.195801
1762435485657696,136.890244,317.621948,62.987808,0.234863,-0.162598,1.138184
1762435485667673,104.268295,220.487808,38.231709,0.200684,-0.133789,1.068359
1762435485677650,82.865852,126.707321,20.365854,0.166504,-0.113281,1.006836
1762435485687626,76.646347,55.365856,14.756098,0.135742,-0.096680,0.959961
1762435485697603,69.207321,12.987805,13.597561,0.110840,-0.077148,0.929688
1762435485707580,51.463417,-22.256098,4.817073,0.086426,-0.041992,0.903320
1762435485717557,-11.280488,-105.304878,-29.329269,0.049805,0.008789,0.849609
1762435485727534,-88.048782,-262.500000,-76.158539,0.012695,0.054688,0.762695
1762435485737511,-181.951218,-572.439026,-109.634148,-0.012695,0.083008,0.652344
1762435485747487,-255.731720,-744.634155,-126.280487,-0.004395,0.089844,0.559570
